Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
female-biased	GO:0000217	DNA secondary structure binding	11/820	36/13859	4.45795297284135e-06	0.000263829762301792	0.000255959022364096	BLM/CLSPN/FANCM/GEN1/NEIL3/RAD18/RAD51AP1/RAD51B/SMC5/WRN/XRCC2	11
female-biased	GO:0003678	DNA helicase activity	13/820	55/13859	1.41345111577493e-05	0.000766797230307901	0.000743921639881543	BLM/BRIP1/DDX11/DDX3X/DNA2/FANCM/MCM8/PIF1/POLQ/RAD51/RFC5/WRN/ZGRF1	13
female-biased	GO:0003688	DNA replication origin binding	7/820	16/13859	1.76655761201712e-05	0.000884637696479345	0.000858246613125729	CDC45/CDC6/DDX11/MCM10/ORC1/ORC2/POLA1	7
female-biased	GO:0004386	helicase activity	22/820	144/13859	3.75613647523409e-05	0.00174660346098385	0.00169449765800034	BLM/BRIP1/CHD1/CHD6/CHD7/DDX11/DDX3X/DHX40/DNA2/ERCC6L/FANCM/HELLS/MCM8/MOV10/PIF1/POLQ/RAD51/RAD54L/RFC5/TTF2/WRN/ZGRF1	22
female-biased	GO:0043015	gamma-tubulin binding	9/820	32/13859	6.93598300784686e-05	0.00301021662540554	0.00292041389804078	BRCA2/CDK5RAP2/CENPJ/DDX3X/NEDD1/OFD1/RACGAP1/TUBGCP3/TUBGCP4	9
female-biased	GO:0070330	aromatase activity	6/820	15/13859	0.000132830468296198	0.00540453967880155	0.00524330795906044	CYP1A2/CYP2C9/CYP3A43/CYP3A7/CYP4F3/CYP4F8	6
female-biased	GO:0000400	four-way junction DNA binding	6/820	18/13859	0.000422659110103048	0.0161853576868873	0.0157025056385033	BLM/FANCM/GEN1/RAD51B/WRN/XRCC2	6
female-biased	GO:0035173	histone kinase activity	6/820	20/13859	0.000796990912630947	0.0288245046734859	0.0279645934256473	ATM/AURKA/BUB1/CDK2/CHEK1/PRKDC	6
female-biased	GO:0140658	ATP-dependent chromatin remodeler activity	8/820	36/13859	0.000997437339576514	0.0341753530560164	0.0331558118418786	CECR2/CHD1/CHD6/CHD7/ERCC6L/HELLS/RAD54L/TTF2	8
female-biased	GO:0017116	single-stranded DNA helicase activity	6/820	23/13859	0.00178236392368086	0.0490608121718673	0.0475971983234221	DNA2/MCM8/PIF1/POLQ/RAD51/RFC5	6
female-biased	GO:0042393	histone binding	25/820	225/13859	0.0017881582950464	0.0490608121718673	0.0475971983234221	AASS/ANP32E/ATAD2/CBX5/CHD1/CHD6/CHD7/CTCFL/HJURP/IPO9/KDM5A/MLLT10/MORC4/NASP/NCAPD2/NCAPD3/NCAPG2/PHF19/PHF8/SETD5/SMARCC1/TBL1X/UHRF2/USP49/WDR5B	25
female-biased	GO:0008569	minus-end-directed microtubule motor activity	5/820	16/13859	0.00180869353629004	0.0490608121718673	0.0475971983234221	DNAH11/DNAH12/DNAH14/DNHD1/DYNC2H1	5
female-biased	GO:0008574	plus-end-directed microtubule motor activity	5/820	16/13859	0.00180869353629004	0.0490608121718673	0.0475971983234221	KIF11/KIF14/KIF18A/KIF18B/KIF20B	5
female-biased	GO:0140664	ATP-dependent DNA damage sensor activity	5/820	16/13859	0.00180869353629004	0.0490608121718673	0.0475971983234221	DMC1/MSH5/RAD51/RAD51B/XRCC2	5
male-biased	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	26/1553	54/13859	1.29790219476766e-11	9.48766504375157e-09	8.96235620807982e-09	COX4I1/COX5A/COX5B/COX7A1/COX7A2L/COX7B/CYB561D2/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/UQCR10/UQCRFS1	26
male-biased	GO:0009055	electron transfer activity	33/1553	98/13859	2.74704880421848e-09	7.76605503986647e-07	7.33606754431911e-07	ALDH2/COX4I1/COX5A/COX5B/COX7A1/COX7A2L/COX7B/DEGS1/ETFB/GLRX2/MAOB/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/SDHB/SRD5A1/UQCR10/UQCR11/UQCRFS1	33
male-biased	GO:0003735	structural constituent of ribosome	44/1553	155/13859	3.18716349105327e-09	7.76605503986647e-07	7.33606754431911e-07	IMP3/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS34/MRPS35/MRPS6/RPL12/RPL15/RPL18/RPL26L1/RPL27/RPL29/RPL32/RPL36AL/RPL38/RPL39/RPS12/RPS16/RPS18/RPS21/RSL24D1	44
male-biased	GO:0008137	NADH dehydrogenase (ubiquinone) activity	17/1553	34/13859	2.28774465801411e-08	4.18085336252078e-06	3.94936972541383e-06	NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	17
male-biased	GO:0015399	primary active transmembrane transporter activity	39/1553	139/13859	3.51399604297103e-08	4.85482339568868e-06	4.58602368431388e-06	ABCA10/ATP1A1/ATP1B1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/COX4I1/COX5A/COX5B/COX7A1/COX7A2L/COX7B/CYB561D2/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/UQCR10/UQCRFS1	39
male-biased	GO:0050136	NADH dehydrogenase (quinone) activity	17/1553	35/13859	3.98480716472395e-08	4.85482339568868e-06	4.58602368431388e-06	NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	17
male-biased	GO:0003954	NADH dehydrogenase activity	17/1553	37/13859	1.12096880402381e-07	1.170611708202e-05	1.10579779765356e-05	NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	17
male-biased	GO:0003955	NAD(P)H dehydrogenase (quinone) activity	17/1553	38/13859	1.81727116325375e-07	1.66053152542311e-05	1.56859195144008e-05	NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	17
male-biased	GO:0005525	GTP binding	64/1553	310/13859	8.09351265892235e-07	6.5737308374136e-05	6.20975942017902e-05	ARF1/ARF4/ARF5/ARFIP2/ARL2/ARL3/ARL4C/ARL8A/ATL1/CDC42/DNM1L/EEFSEC/EHD3/ERAL1/GIMAP5/GNAL/GNAQ/GNAS/GNAZ/HRAS/LANCL2/MFN2/MRAS/NKIRAS1/NKIRAS2/NME1/NOLC1/NUDT2/RAB10/RAB11A/RAB14/RAB1A/RAB22A/RAB2A/RAB33A/RAB33B/RAB39B/RAB3A/RAB40B/RAB40C/RAB4B/RAB5C/RAB6A/RAB7A/RAC1/RAC3/RAP2A/RERGL/RHOB/RHOV/RRAGA/RRAGB/RRAGC/RRAS2/SAR1A/SRPRB/TUBA1A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUFM/UPRT	64
male-biased	GO:0003924	GTPase activity	59/1553	279/13859	9.51222410187461e-07	6.95343581847034e-05	6.56844106403131e-05	ARF1/ARF4/ARF5/ARL2/ARL3/ARL4C/ARL8A/ATL1/CDC42/DNM1L/EEFSEC/GNAL/GNAQ/GNAS/GNAZ/GNB1/GNB5/GNG11/GNG3/HRAS/MFN2/MRAS/NKIRAS1/NKIRAS2/RAB10/RAB11A/RAB14/RAB1A/RAB22A/RAB2A/RAB33A/RAB33B/RAB39B/RAB3A/RAB40B/RAB40C/RAB4B/RAB5C/RAB6A/RAB7A/RAC1/RAC3/RAP2A/RERGL/RGS7/RHOB/RHOV/RRAGA/RRAGB/RRAGC/RRAS2/SAR1A/TBCC/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUFM	59
male-biased	GO:0051537	2 iron, 2 sulfur cluster binding	12/1553	23/13859	1.55516651337836e-06	0.000103347883752689	9.76257639020291e-05	BOLA2/BOLA2B/CISD1/CISD2/CISD3/FBXL5/GLRX2/ISCA1/ISCU/NDUFV2/SDHB/UQCRFS1	12
male-biased	GO:0019001	guanyl nucleotide binding	65/1553	325/13859	2.11151422006825e-06	0.000118732068836146	0.000112158164240063	ARF1/ARF4/ARF5/ARFIP2/ARL2/ARL3/ARL4C/ARL8A/ATL1/CDC42/DNM1L/EEFSEC/EHD3/ERAL1/GIMAP5/GNAL/GNAQ/GNAS/GNAZ/HRAS/LANCL2/MFN2/MRAS/NKIRAS1/NKIRAS2/NME1/NME2/NOLC1/NUDT2/RAB10/RAB11A/RAB14/RAB1A/RAB22A/RAB2A/RAB33A/RAB33B/RAB39B/RAB3A/RAB40B/RAB40C/RAB4B/RAB5C/RAB6A/RAB7A/RAC1/RAC3/RAP2A/RERGL/RHOB/RHOV/RRAGA/RRAGB/RRAGC/RRAS2/SAR1A/SRPRB/TUBA1A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUFM/UPRT	65
male-biased	GO:0032561	guanyl ribonucleotide binding	65/1553	325/13859	2.11151422006825e-06	0.000118732068836146	0.000112158164240063	ARF1/ARF4/ARF5/ARFIP2/ARL2/ARL3/ARL4C/ARL8A/ATL1/CDC42/DNM1L/EEFSEC/EHD3/ERAL1/GIMAP5/GNAL/GNAQ/GNAS/GNAZ/HRAS/LANCL2/MFN2/MRAS/NKIRAS1/NKIRAS2/NME1/NME2/NOLC1/NUDT2/RAB10/RAB11A/RAB14/RAB1A/RAB22A/RAB2A/RAB33A/RAB33B/RAB39B/RAB3A/RAB40B/RAB40C/RAB4B/RAB5C/RAB6A/RAB7A/RAC1/RAC3/RAP2A/RERGL/RHOB/RHOV/RRAGA/RRAGB/RRAGC/RRAS2/SAR1A/SRPRB/TUBA1A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUFM/UPRT	65
male-biased	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	18/1553	49/13859	2.67329061980304e-06	0.000139583960219716	0.000131855537337654	AKR1C3/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	18
male-biased	GO:0061650	ubiquitin-like protein conjugating enzyme activity	15/1553	37/13859	4.37583778875186e-06	0.000213249161571841	0.000201442076450612	ATG3/UBE2B/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2E3/UBE2F/UBE2J1/UBE2L6/UBE2M/UBE2N/UBE2Q2/UBE2QL1/UFC1	15
male-biased	GO:0016651	oxidoreductase activity, acting on NAD(P)H	22/1553	76/13859	1.91650464612509e-05	0.000746760162636102	0.000705413876721554	AKR1C3/CYB5R2/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NNT/POR/RNLS	22
male-biased	GO:0042625	ATPase-coupled ion transmembrane transporter activity	10/1553	20/13859	1.94096348701586e-05	0.000746760162636102	0.000705413876721554	ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H	10
male-biased	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	10/1553	20/13859	1.94096348701586e-05	0.000746760162636102	0.000705413876721554	ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H	10
male-biased	GO:0046961	proton-transporting ATPase activity, rotational mechanism	10/1553	20/13859	1.94096348701586e-05	0.000746760162636102	0.000705413876721554	ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H	10
male-biased	GO:0015078	proton transmembrane transporter activity	24/1553	102/13859	0.000303102539805609	0.011078397829895	0.01046501400592	ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/COX4I1/COX5A/COX5B/COX7A1/COX7A2L/COX7B/GHITM/NNT/SLC17A5/SLC25A4/SLC45A1/SLC9A6/UQCR10/UQCRFS1	24
male-biased	GO:0061631	ubiquitin conjugating enzyme activity	11/1553	31/13859	0.000339052556907156	0.0118022580523396	0.0111487958561952	UBE2B/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2E3/UBE2J1/UBE2L6/UBE2N/UBE2Q2/UBE2QL1	11
male-biased	GO:0003925	G protein activity	13/1553	42/13859	0.000467171650148795	0.0155228398299441	0.0146633781099335	CDC42/HRAS/MRAS/RAB10/RAB11A/RAB1A/RAB4B/RAB5C/RAB7A/RAC1/RAC3/RAP2A/RERGL	13
male-biased	GO:0017018	myosin phosphatase activity	18/1553	70/13859	0.00054020473909287	0.0171691158381256	0.0162185038372962	CTDNEP1/CTDP1/DUSP12/DUSP2/DUSP23/DUSP26/DUSP3/DUSP7/PDXP/PGAM5/PPM1H/PPP1CB/PPP2CA/PPP2CB/PPP3CA/PPP3CB/SSU72/UBLCP1	18
male-biased	GO:0004722	protein serine/threonine phosphatase activity	21/1553	89/13859	0.000676946793567595	0.020618671087413	0.0194770656394887	CAMK2G/CTDNEP1/CTDP1/DUSP12/DUSP2/DUSP23/DUSP26/DUSP3/DUSP7/PDP1/PDXP/PGAM5/PPM1H/PPP1CB/PPP2CA/PPP2CB/PPP2R1A/PPP3CA/PPP3CB/SSU72/UBLCP1	21
male-biased	GO:0008320	protein transmembrane transporter activity	9/1553	25/13859	0.00104299812328521	0.0304972651248596	0.0288087060578989	BLOC1S3/PEX12/TIMM17A/TIMM22/TIMM23/TMED10/TOMM22/TOMM40L/TOMM70	9
male-biased	GO:0019787	ubiquitin-like protein transferase activity	66/1553	407/13859	0.00124075211945385	0.0348842230507985	0.0329527688405556	AKTIP/AMFR/ATG16L1/ATG3/ATG5/CDC42/DTX1/FBXL22/FBXL5/FBXO30/IRF2BP1/KCTD10/KCTD13/LNX1/LNX2/LONRF1/MED10/MED21/MYLIP/NEURL1/NHLRC1/PELI3/PEX12/PJA1/PPP1R11/RABGEF1/RBX1/RCHY1/RNF11/RNF14/RNF141/RNF146/RNF180/RNF181/RNF187/RNF19B/RNF2/RNF208/RNF25/RNF7/RNF8/STUB1/SUMO2/TNFAIP1/TRIM11/TRIM32/TRIM37/TRIM68/UBE2B/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2E3/UBE2F/UBE2J1/UBE2L6/UBE2M/UBE2N/UBE2Q2/UBE2QL1/UBL4A/UFC1/VPS18/ZBED1/ZNRF1	66
male-biased	GO:0016755	aminoacyltransferase activity	67/1553	417/13859	0.00145794758878141	0.0394725810147857	0.0372870806331621	AKTIP/AMFR/ATG16L1/ATG3/ATG5/CDC42/DTX1/FBXL22/FBXL5/FBXO30/IRF2BP1/KCTD10/KCTD13/LNX1/LNX2/LONRF1/MED10/MED21/MYLIP/NEURL1/NHLRC1/PELI3/PEX12/PJA1/PPP1R11/QPCT/RABGEF1/RBX1/RCHY1/RNF11/RNF14/RNF141/RNF146/RNF180/RNF181/RNF187/RNF19B/RNF2/RNF208/RNF25/RNF7/RNF8/STUB1/SUMO2/TNFAIP1/TRIM11/TRIM32/TRIM37/TRIM68/UBE2B/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2E3/UBE2F/UBE2J1/UBE2L6/UBE2M/UBE2N/UBE2Q2/UBE2QL1/UBL4A/UFC1/VPS18/ZBED1/ZNRF1	67
male-biased	GO:0019843	rRNA binding	15/1553	59/13859	0.00172849435607543	0.0451260490818265	0.0426275299844167	ERAL1/GTF3A/IMP3/IMP4/KDM2B/MRPL16/MRPL18/MRPL20/MRPS17/MRPS6/NGRN/RBM34/RPL12/RPS18/SBDS	15
up-regulated	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	46/6194	54/13859	8.00536929661613e-10	6.54839208463199e-07	5.97453350663246e-07	COX4I1/COX5A/COX5B/COX6B1/COX7A2L/COX7B/CYB561A3/CYB561D1/CYB561D2/CYB5A/CYC1/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/SURF1/UQCR10/UQCRC1/UQCRFS1/UQCRH	46
up-regulated	GO:0003954	NADH dehydrogenase activity	33/6194	37/13859	1.88049384933084e-08	7.69121984376312e-06	7.01721125881875e-06	AIFM1/ENOX1/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/NQO1	33
up-regulated	GO:0015399	primary active transmembrane transporter activity	94/6194	139/13859	3.59605922554735e-08	9.8052548216591e-06	8.94598593302831e-06	ABCA10/ABCA12/ABCA7/ABCB1/ABCB6/ABCB8/ABCB9/ABCC1/ABCC10/ABCC5/ABCC8/ABCD1/ABCG1/ABCG2/ABCG4/ATP13A1/ATP13A4/ATP13A5/ATP1A1/ATP1B1/ATP2A2/ATP2A3/ATP2B1/ATP2B2/ATP2B3/ATP2C1/ATP2C2/ATP6V0A1/ATP6V0A4/ATP6V0B/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1E2/ATP6V1F/ATP6V1G2/ATP6V1H/ATP8A1/COX4I1/COX5A/COX5B/COX6B1/COX7A2L/COX7B/CYB561A3/CYB561D1/CYB561D2/CYB5A/CYC1/KCNJ11/KCNJ8/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/SURF1/TAP1/TAP2/TCIRG1/TOMM20/UQCR10/UQCRC1/UQCRFS1/UQCRH	94
up-regulated	GO:0050136	NADH dehydrogenase (quinone) activity	31/6194	35/13859	7.54815170538876e-08	1.543597023752e-05	1.40832619976859e-05	NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/NQO1	31
up-regulated	GO:0008137	NADH dehydrogenase (ubiquinone) activity	30/6194	34/13859	1.50456982267752e-07	2.46147622990043e-05	2.24576843005971e-05	NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3	30
up-regulated	GO:0003955	NAD(P)H dehydrogenase (quinone) activity	32/6194	38/13859	5.72982678598599e-07	7.8116638515609e-05	7.12710033555099e-05	NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/NQO1/NQO2	32
