Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
female-biased	GO:0000922	spindle pole	32/846	163/14085	2.17357939479706e-09	8.37816057630865e-08	7.50872881838983e-08	ALMS1/ALPK1/ASPM/AURKA/CCNB1/CDC14A/CDC6/CDK5RAP2/CENPF/CEP85/CKAP2/CKAP2L/CNTRL/DDX11/DLGAP5/EFHC1/GPSM2/INPPL1/KIF11/KIF20B/KNTC1/NDE1/NEDD1/PLK1/PRC1/SGO1/SMC1A/SPAG5/TPX2/TUBGCP3/TUBGCP4/WDR62	32
female-biased	GO:0005814	centriole	27/846	140/14085	5.76669164730758e-08	2.03756438204868e-06	1.8261190216474e-06	ALMS1/AURKA/CENPJ/CEP135/CEP152/CEP192/CEP55/CEP85/CEP97/CNTLN/INTU/KIF24/MDM1/MKS1/MPHOSPH9/NEDD1/OFD1/PLK1/PLK4/RTTN/SASS6/SFI1/STARD9/STIL/TOP2A/TUBGCP3/WDR62	27
female-biased	GO:0005875	microtubule associated complex	26/846	140/14085	2.22020655426835e-07	7.24128906930601e-06	6.48983454324596e-06	AURKA/CDCA8/CFAP70/DNAH11/DNAH12/DNAH14/DNAI1/DNAL1/DNHD1/DYNC2H1/INCENP/KIF11/KIF14/KIF15/KIF18A/KIF18B/KIF20A/KIF20B/KIF23/KIF27/KIF2C/KIF4A/KIFC1/MEFV/MID1/NDE1	26
female-biased	GO:0005874	microtubule	52/846	414/14085	3.24297842800782e-07	9.82159181053796e-06	8.80237001887836e-06	ASPM/AURKA/CDK5RAP2/CENPE/CENPJ/CKAP2/DCDC1/DNAH11/DNAH12/DNAH14/DNAI1/DNAL1/DYNC2H1/EFHC1/ENKUR/GTSE1/INCENP/INVS/KIF11/KIF14/KIF15/KIF18A/KIF18B/KIF20A/KIF20B/KIF23/KIF24/KIF27/KIF2C/KIF4A/KIFC1/KNTC1/MDM1/MEFV/MID1/MNS1/MX2/NDE1/NUSAP1/PARP4/PLK1/PRC1/RACGAP1/SHROOM3/SKA1/SKA3/SPAG5/TOGARAM2/TPX2/TTLL4/TUBGCP3/TUBGCP4	52
female-biased	GO:0051233	spindle midzone	12/846	35/14085	4.70670139705355e-07	1.33042759490047e-05	1.19236435392023e-05	AURKA/CDC6/CDCA8/CENPE/INCENP/KIF14/KIF18A/KIF18B/KIF20B/PLK1/PRC1/RACGAP1	12
female-biased	GO:0005657	replication fork	16/846	69/14085	2.35536536099045e-06	6.2417182066247e-05	5.59399273235233e-05	BLM/CHEK1/EME1/MCM10/MMS22L/PIF1/POLA1/POLA2/POLH/RAD18/RAD51B/RFC5/TIMELESS/WDHD1/WRN/XRCC2	16
female-biased	GO:0030496	midbody	28/846	186/14085	6.13848233621222e-06	0.000153100971209058	0.000137213134574155	ANLN/ASPM/AURKA/CDCA8/CENPC/CENPE/CENPF/CEP55/CNTRL/CTNND1/DCDC1/DDX11/ECT2/INCENP/KIF14/KIF20A/KIF20B/KIF23/KIF4A/MAK/PLK1/PRC1/RACGAP1/SHCBP1/SPAG5/STK17B/TEX14/USP8	28
female-biased	GO:0005871	kinesin complex	12/846	46/14085	1.18872321089629e-05	0.000280010356344459	0.000250952677855883	KIF11/KIF14/KIF15/KIF18A/KIF18B/KIF20A/KIF20B/KIF23/KIF27/KIF2C/KIFC1/NDE1	12
female-biased	GO:0000939	inner kinetochore	7/846	16/14085	1.94959121749982e-05	0.000435066671694697	0.000389918243499965	CENPC/CENPI/CENPK/CENPL/CENPO/CENPP/ORC2	7
female-biased	GO:0000781	chromosome, telomeric region	22/846	138/14085	2.40947236125416e-05	0.000510808140585883	0.000457799748638291	ATM/BLM/BRCA2/CBX5/CDK2/CHEK1/CHEK2/DMC1/DNA2/EZH2/NLRP2/ORC1/ORC2/PIF1/PRKDC/RAD51/RAD51AP1/SMC5/TERT/THOC2/THOC5/WRN	22
female-biased	GO:0000795	synaptonemal complex	9/846	29/14085	3.27724783425254e-05	0.000631615037146853	0.000566070080461802	BLM/BRCA1/BRCA2/DMC1/INCENP/PLK1/RAD51/SYCE2/SYCP1	9
female-biased	GO:0099086	synaptonemal structure	9/846	29/14085	3.27724783425254e-05	0.000631615037146853	0.000566070080461802	BLM/BRCA1/BRCA2/DMC1/INCENP/PLK1/RAD51/SYCE2/SYCP1	9
female-biased	GO:1990391	DNA repair complex	7/846	21/14085	0.000152002547041564	0.00280213391067927	0.00251134642938237	ATM/BRCA1/BRCA2/DCLRE1C/FANCD2/FANCI/PRKDC	7
female-biased	GO:0005721	pericentric heterochromatin	8/846	28/14085	0.000173275866727731	0.00306120697885657	0.0027435345565224	CBX5/CENPC/ESCO2/EZH2/HELLS/INCENP/NCAPD3/UHRF2	8
female-biased	GO:0097431	mitotic spindle pole	9/846	37/14085	0.000263762833299976	0.0044734176527676	0.00400919506615964	ASPM/AURKA/CDK5RAP2/CNTRL/GPSM2/KIF20B/PLK1/SMC1A/SPAG5	9
female-biased	GO:0031514	motile cilium	24/846	186/14085	0.000323680375780707	0.00527847997426999	0.00473071318448726	ADGB/ATP1A4/ATP2B4/CFAP44/CFAP69/CFAP70/DNAH11/DNAH14/DNAI1/DNHD1/DYNC2H1/ENKUR/FBXL13/FSIP2/INTU/MAK/MNS1/NPHP1/OFD1/PMFBP1/RPGR/SPATA6/SPATA6L/VPS13A	24
female-biased	GO:0097729	9+2 motile cilium	18/846	122/14085	0.0003491822973195	0.005483455335684	0.00491441751783	ADGB/ATP1A4/ATP2B4/CFAP69/CFAP70/DNAH11/DNAH14/DNAI1/DNHD1/DYNC2H1/ENKUR/FSIP2/MNS1/PMFBP1/RPGR/SPATA6/SPATA6L/VPS13A	18
female-biased	GO:0000803	sex chromosome	7/846	26/14085	0.000660422133168634	0.00992415514368885	0.00889428998726831	BRCA1/CDK2/ESCO2/FIRRE/PLK4/SMARCC1/SMC5	7
female-biased	GO:0005930	axoneme	18/846	129/14085	0.000692612080791394	0.00992415514368885	0.00889428998726831	CENPF/CFAP54/CFAP70/DNAH11/DNAH12/DNAI1/DNAL1/DNHD1/DYNC2H1/EFHC1/ENKUR/GLI3/HYDIN/MAK/MNS1/TULP3/WDPCP/WDR35	18
female-biased	GO:0005876	spindle microtubule	13/846	78/14085	0.000702180788468551	0.00992415514368885	0.00889428998726831	AURKA/CENPE/KIF11/KIF18A/KIF18B/KIF4A/KNTC1/PARP4/PLK1/PRC1/SKA1/SKA3/TUBGCP3	13
female-biased	GO:0097014	ciliary plasm	18/846	130/14085	0.000759916116064271	0.0103936913939113	0.00931510077756203	CENPF/CFAP54/CFAP70/DNAH11/DNAH12/DNAI1/DNAL1/DNHD1/DYNC2H1/EFHC1/ENKUR/GLI3/HYDIN/MAK/MNS1/TULP3/WDPCP/WDR35	18
female-biased	GO:0000792	heterochromatin	12/846	72/14085	0.00111383289795845	0.0147582858979494	0.0132267656632566	CBX5/CENPC/EME1/ESCO2/EZH2/HDAC1/HELLS/INCENP/NCAPD3/ORC2/UBA1/UHRF2	12
female-biased	GO:0005858	axonemal dynein complex	5/846	16/14085	0.00193403346438396	0.0248493996635999	0.0222706883777546	CFAP70/DNAH12/DNAI1/DNAL1/DNHD1	5
female-biased	GO:0090543	Flemming body	7/846	31/14085	0.00203038228345347	0.0253200614171844	0.0226925078738917	CEP55/CNTRL/DCDC1/KIF14/KIF23/RACGAP1/STK17B	7
female-biased	GO:0043073	germ cell nucleus	9/846	50/14085	0.00263773836449761	0.0319543161870568	0.0286383022431169	AURKA/BRCA1/CDK2/RAD51/SMARCC1/SYCP1/TOP2A/YAP1/ZBTB16	9
female-biased	GO:0036126	sperm flagellum	14/846	102/14085	0.00306087021723187	0.0349176078566274	0.0312940825130151	ADGB/ATP1A4/ATP2B4/CFAP69/CFAP70/DNHD1/ENKUR/FSIP2/MNS1/PMFBP1/RPGR/SPATA6/SPATA6L/VPS13A	14
female-biased	GO:0030286	dynein complex	8/846	42/14085	0.00312039987482585	0.0349176078566274	0.0312940825130151	CFAP70/DNAH11/DNAH12/DNAH14/DNAI1/DNAL1/DNHD1/DYNC2H1	8
female-biased	GO:0035861	site of double-strand break	12/846	81/14085	0.00312940825130151	0.0349176078566274	0.0312940825130151	DMC1/ESCO2/HUS1/MDC1/MMS22L/POLH/POLQ/RAD18/RAD51/SMC5/TIMELESS/ZGRF1	12
female-biased	GO:0000930	gamma-tubulin complex	5/846	18/14085	0.00343170447889998	0.0373087871552203	0.0334371205636408	BRCA1/CDK5RAP2/CENPJ/TUBGCP3/TUBGCP4	5
male-biased	GO:0098798	mitochondrial protein-containing complex	95/1576	252/14085	1.46208629699831e-28	7.54436529251128e-26	6.15615282946657e-26	APOO/CHCHD1/CHCHD10/CHCHD6/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/GADD45GIP1/GRPEL1/GRPEL2/IDH3G/ISCU/MICU2/MPC1/MPC2/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/MTX2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NFS1/PDHA1/PDHX/SDHB/SLC25A4/SLC25A6/SMDT1/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TOMM22/TOMM40L/TOMM5/TOMM6/TOMM70/TRMT10C/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	95
male-biased	GO:0005743	mitochondrial inner membrane	108/1576	408/14085	2.6467526328019e-18	6.8286217926289e-16	5.57211080589873e-16	ALAS1/APOO/BOK/CCDC51/CHCHD1/CHCHD10/CHCHD6/CNP/COQ10B/COQ3/COX10/COX16/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/DNAJC30/ENDOG/ERAL1/GADD45GIP1/GHITM/GRPEL1/GRPEL2/MICU2/MPC1/MPC2/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/MTX2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFAF2/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NNT/PGAM5/PINK1/PISD/SCO2/SDHB/SLC25A11/SLC25A4/SLC25A6/SMDT1/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TMEM11/TMEM126A/TMEM160/TMEM242/TMEM70/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	108
male-biased	GO:0098800	inner mitochondrial membrane protein complex	49/1576	115/14085	6.49942730811258e-18	1.11790149699536e-15	9.12200323945626e-16	APOO/CHCHD10/CHCHD6/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/GRPEL1/GRPEL2/MICU2/MPC1/MPC2/MTX2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/SDHB/SLC25A6/SMDT1/TIMM17A/TIMM22/TIMM23/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	49
male-biased	GO:0019866	organelle inner membrane	114/1576	454/14085	2.21653794851806e-17	2.8593339535883e-15	2.33319784054533e-15	ALAS1/APOO/BOK/CCDC51/CHCHD1/CHCHD10/CHCHD6/CNP/COQ10B/COQ3/COX10/COX16/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/DNAJC30/ENDOG/ERAL1/GADD45GIP1/GHITM/GRPEL1/GRPEL2/ITPR1/MICU2/MPC1/MPC2/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/MTX2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFAF2/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NNT/NUTF2/PGAM5/PINK1/PISD/PLPP6/PSEN2/SCO2/SDHB/SLC25A11/SLC25A4/SLC25A6/SMDT1/SPAG4/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TMEM11/TMEM126A/TMEM160/TMEM242/TMEM70/TMX4/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	114
male-biased	GO:0098803	respiratory chain complex	36/1576	72/14085	3.05312118145117e-16	3.15082105925761e-14	2.57104941595888e-14	COA6/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/SDHB/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	36
male-biased	GO:0070469	respirasome	38/1576	80/14085	4.09540046832741e-16	3.52204440276157e-14	2.87396524093152e-14	C2orf69/COA6/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NNT/SDHB/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	38
male-biased	GO:0005746	mitochondrial respirasome	36/1576	73/14085	5.38193863470585e-16	3.9672576221546e-14	3.23725632162758e-14	COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NNT/SDHB/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	36
male-biased	GO:0044391	ribosomal subunit	51/1576	184/14085	4.38625945695645e-10	2.58755822320627e-08	2.11143061869137e-08	CHCHD1/GADD45GIP1/IMP3/MCTS1/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/NHP2/RPL12/RPL15/RPL18/RPL26L1/RPL27/RPL29/RPL32/RPL36AL/RPL38/RPL39/RPS12/RPS16/RPS18/RPS21/SNU13/ZCCHC17	51
male-biased	GO:0000313	organellar ribosome	32/1576	88/14085	5.014647719392e-10	2.58755822320627e-08	2.11143061869137e-08	CHCHD1/GADD45GIP1/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6	32
male-biased	GO:0005761	mitochondrial ribosome	32/1576	88/14085	5.014647719392e-10	2.58755822320627e-08	2.11143061869137e-08	CHCHD1/GADD45GIP1/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6	32
male-biased	GO:0070069	cytochrome complex	17/1576	30/14085	1.78462092046802e-09	8.37149449964997e-08	6.83108486303547e-08	COA6/COX10/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/NDUFA4/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	17
male-biased	GO:0045277	respiratory chain complex IV	13/1576	18/14085	2.05125443085782e-09	8.82039405268864e-08	7.19738396792219e-08	COA6/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/NDUFA4/UQCRC2/UQCRFS1	13
male-biased	GO:0005840	ribosome	57/1576	227/14085	2.52833918375444e-09	1.00355616832099e-07	8.18895282187673e-08	CHCHD1/GADD45GIP1/IMP3/MCTS1/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/NHP2/PELO/PSMA6/RNF14/RNF25/RPL12/RPL15/RPL18/RPL26L1/RPL27/RPL29/RPL32/RPL36AL/RPL38/RPL39/RPS12/RPS16/RPS18/RPS21/RSL24D1/SNU13/USP10/ZCCHC17	57
male-biased	GO:0005747	mitochondrial respiratory chain complex I	20/1576	42/14085	3.79228872814069e-09	1.22301311482537e-07	9.9797071793176e-08	NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	20
male-biased	GO:0030964	NADH dehydrogenase complex	20/1576	42/14085	3.79228872814069e-09	1.22301311482537e-07	9.9797071793176e-08	NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	20
male-biased	GO:0045271	respiratory chain complex I	20/1576	42/14085	3.79228872814069e-09	1.22301311482537e-07	9.9797071793176e-08	NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2	20
male-biased	GO:0005751	mitochondrial respiratory chain complex IV	12/1576	16/14085	4.38151204390802e-09	1.32991777332737e-07	1.08520422140137e-07	COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/NDUFA4/UQCRC2/UQCRFS1	12
male-biased	GO:0033176	proton-transporting V-type ATPase complex	15/1576	25/14085	5.55304456612482e-09	1.59187277562245e-07	1.29895779324557e-07	ATP6AP1/ATP6AP2/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/CCDC115/RNASEK/TMEM199	15
male-biased	GO:0016471	vacuolar proton-transporting V-type ATPase complex	14/1576	23/14085	1.40118731595703e-08	3.80532976333594e-07	3.10512424588816e-07	ATP6AP2/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/CCDC115/RNASEK/TMEM199	14
male-biased	GO:0031968	organelle outer membrane	53/1576	216/14085	2.12911909017438e-08	5.4931272526499e-07	4.48235597931448e-07	ACSL4/AKAP1/APOO/ARMC1/ARMCX1/ARMCX2/ARMCX3/BAD/BID/BOK/CHCHD6/CISD1/CISD2/CNP/COX14/CPTP/CYB5B/DNM1L/FIS1/FUNDC2/GPAM/HINT2/MAOB/MFF/MFN2/MGST3/MIEF2/MOAP1/MTCH1/MTCH2/MTX2/NAV3/NME3/NUTF2/PGAM5/PGRMC1/PINK1/PTRH2/RTN4IP1/SLC22A3/SLC25A46/SNN/STARD7/TMEM53/TOMM22/TOMM40L/TOMM5/TOMM6/TOMM70/TRAPPC2B/TUFM/UBC/WASF1	53
