Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
prenatal-specific female-biased	GO:0048285	organelle fission	56/453	125/2707	3.94522436617295e-14	6.3051858506655e-12	5.50821277535534e-12	NCAPD2/ANLN/ASPM/NDE1/SPAG5/CDC14A/RAD54L/AURKA/KIF4A/NCAPG/RAD51AP1/SMC4/CENPF/NCAPH/KIF18A/ZWINT/CEP85/TOP2A/TEX15/CCNB1/CDCA8/ESPL1/BORA/BRIP1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF20B/BRCA2/KIF2C/NUF2/FANCD2/CENPC/NCAPG2/MKI67/INCENP/CHEK1/NCAPD3/EME1/BUB1B/CCNB2/RACGAP1/SYCE2/SKA3/C11orf65/PLK1/BUB1/GEN1/RAD51B/CEP97/KNTC1/FANCA/PRC1/KIFC1	56
prenatal-specific female-biased	GO:0051726	regulation of cell cycle	84/453	235/2707	8.85967258016185e-14	1.29794203299371e-11	1.13388265740843e-11	NCAPD2/ANLN/BRCA1/USP28/ATP2B4/HIPK2/ASPM/PRR11/RAD18/GTSE1/WDR62/SPAG5/CDC14A/AURKA/CLSPN/CDC45/CDC6/CDK6/NCAPG/FOXM1/RAD51AP1/MDM1/TIMELESS/NR2E1/KIF20A/SMC4/TFDP2/ECT2/INO80D/CENPF/NCAPH/GPSM2/ZWINT/STIL/STK33/CEP85/CCNB1/ROCK2/CDCA8/ESPL1/BORA/HUS1/BRIP1/SMC2/CDK5RAP2/MDC1/NUSAP1/KIF23/KIF11/KIF20B/DNA2/BRCA2/TICRR/PLK4/KIF2C/NUF2/FANCD2/SKP2/NCAPG2/MKI67/INCENP/CHEK1/NCAPD3/CENPJ/EME1/SASS6/BUB1B/CCNB2/DBF4B/RACGAP1/E2F7/PCLAF/PLK1/BUB1/SMARCC1/STAT5B/ATAD5/GEN1/RAD51B/CEP97/KNTC1/MDM4/PRC1/PRKDC	84
prenatal-specific female-biased	GO:0098813	nuclear chromosome segregation	44/453	88/2707	2.20844872123769e-13	2.98650219379681e-11	2.60900946096015e-11	NCAPD2/ASPM/SPAG5/AURKA/KIF4A/CDC6/NCAPG/SMC4/ECT2/CENPF/NCAPH/KIF18A/ZWINT/TOP2A/TEX15/CCNB1/CDCA8/ESPL1/BRIP1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF2C/NUF2/FANCD2/CENPC/NCAPG2/INCENP/NCAPD3/BUB1B/CCNB2/RACGAP1/SYCE2/SKA3/PLK1/BUB1/SMARCC1/GEN1/CEP97/KNTC1/PRC1/KIFC1	44
prenatal-specific female-biased	GO:0140014	mitotic nuclear division	42/453	86/2707	2.24897440515518e-12	2.74998018037284e-10	2.40238373939523e-10	NCAPD2/ANLN/NDE1/SPAG5/CDC14A/AURKA/KIF4A/NCAPG/SMC4/CENPF/NCAPH/KIF18A/ZWINT/CEP85/CCNB1/CDCA8/ESPL1/BORA/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF20B/KIF2C/NUF2/CENPC/NCAPG2/MKI67/INCENP/CHEK1/NCAPD3/BUB1B/RACGAP1/SKA3/PLK1/BUB1/GEN1/CEP97/KNTC1/PRC1/KIFC1	42
prenatal-specific female-biased	GO:0051321	meiotic cell cycle	33/453	58/2707	2.43731791370429e-12	2.74998018037284e-10	2.40238373939523e-10	NCAPD2/ASPM/RAD54L/AURKA/RAD51AP1/SMC4/NCAPH/KIF18A/ZWINT/TUBGCP3/TOP2A/TEX15/ESPL1/HUS1/BRIP1/SMC2/TUBGCP4/MNS1/BRCA2/NUF2/FANCD2/CENPC/INCENP/NCAPD3/EME1/CCNB2/SYCE2/SGO2/PLK1/TOP3A/RAD51B/FANCA/XRCC2	33
prenatal-specific female-biased	GO:0051301	cell division	63/453	162/2707	2.50282610272841e-12	2.74998018037284e-10	2.40238373939523e-10	NCAPD2/ANLN/ASPM/NDE1/SPAG5/CDC14A/AURKA/KIF4A/CDC6/EFHC1/CECR2/CDK6/NCAPG/TIMELESS/KIF20A/SMC4/ECT2/PARD3B/CENPF/CNTRL/HELLS/NCAPH/GPSM2/ZWINT/THOC2/TOP2A/CCNB1/ROCK2/CDCA8/ESPL1/CKAP2/BORA/BRIP1/SMC2/NUSAP1/KIF23/KIF11/KIF20B/NEDD1/BRCA2/KIF2C/NUF2/CENPC/NCAPG2/PARD3/INCENP/NCAPD3/CENPJ/BUB1B/CCNB2/RACGAP1/SYCE2/SGO2/INTU/SKA3/E2F7/PLK1/BUB1/FUT10/KNTC1/LMLN/PRC1/KIFC1	63
prenatal-specific female-biased	GO:0000075	cell cycle checkpoint signaling	31/453	57/2707	5.77469816248838e-11	5.9717172762674e-09	5.21689450097248e-09	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	31
prenatal-specific female-biased	GO:0000819	sister chromatid segregation	36/453	74/2707	1.07337915804981e-10	1.04833364436199e-08	9.15824673447181e-09	NCAPD2/SPAG5/KIF4A/CDC6/NCAPG/SMC4/CENPF/NCAPH/KIF18A/ZWINT/TOP2A/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF2C/NUF2/CENPC/NCAPG2/INCENP/NCAPD3/BUB1B/RACGAP1/SKA3/PLK1/BUB1/SMARCC1/GEN1/CEP97/KNTC1/PRC1/KIFC1	36
prenatal-specific female-biased	GO:0000070	mitotic sister chromatid segregation	33/453	65/2707	1.57379700875789e-10	1.45617639020861e-08	1.27211625250845e-08	NCAPD2/SPAG5/KIF4A/NCAPG/SMC4/CENPF/NCAPH/KIF18A/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF2C/NUF2/CENPC/NCAPG2/INCENP/NCAPD3/BUB1B/RACGAP1/SKA3/PLK1/BUB1/GEN1/CEP97/KNTC1/PRC1/KIFC1	33
prenatal-specific female-biased	GO:1903046	meiotic cell cycle process	27/453	47/2707	1.96546911479817e-10	1.72764735190759e-08	1.50927338867923e-08	NCAPD2/ASPM/RAD54L/AURKA/RAD51AP1/SMC4/NCAPH/KIF18A/ZWINT/TOP2A/TEX15/ESPL1/HUS1/BRIP1/SMC2/BRCA2/NUF2/FANCD2/CENPC/INCENP/NCAPD3/EME1/CCNB2/SYCE2/PLK1/RAD51B/FANCA	27
prenatal-specific female-biased	GO:0090068	positive regulation of cell cycle process	34/453	69/2707	2.34547844068441e-10	1.96350052320152e-08	1.71531480950303e-08	NCAPD2/RAD18/SPAG5/CDC14A/AURKA/CDC6/NCAPG/RAD51AP1/SMC4/ECT2/NCAPH/GPSM2/STIL/CCNB1/ROCK2/CDCA8/ESPL1/SMC2/NUSAP1/KIF23/KIF20B/PLK4/NCAPG2/INCENP/NCAPD3/CENPJ/SASS6/DBF4B/RACGAP1/E2F7/BUB1/ATAD5/GEN1/RAD51B	34
prenatal-specific female-biased	GO:0051304	chromosome separation	21/453	31/2707	2.80770675246079e-10	2.24361294128457e-08	1.96002112528244e-08	NCAPD2/NCAPG/SMC4/CENPF/NCAPH/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUF2/NCAPG2/INCENP/NCAPD3/BUB1B/PLK1/BUB1/TOP3A/GEN1/KNTC1	21
prenatal-specific female-biased	GO:0045787	positive regulation of cell cycle	38/453	83/2707	3.0802620929028e-10	2.35439163448832e-08	2.05679743411679e-08	NCAPD2/RAD18/SPAG5/CDC14A/AURKA/CDC6/NCAPG/RAD51AP1/NR2E1/SMC4/ECT2/NCAPH/GPSM2/STIL/CCNB1/ROCK2/CDCA8/ESPL1/SMC2/NUSAP1/KIF23/KIF20B/BRCA2/PLK4/NCAPG2/INCENP/CHEK1/NCAPD3/CENPJ/SASS6/DBF4B/RACGAP1/E2F7/BUB1/STAT5B/ATAD5/GEN1/RAD51B	38
prenatal-specific female-biased	GO:1905818	regulation of chromosome separation	20/453	29/2707	4.65120457199659e-10	3.4070073489875e-08	2.97636292567676e-08	NCAPD2/NCAPG/SMC4/CENPF/NCAPH/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUF2/NCAPG2/INCENP/NCAPD3/BUB1B/PLK1/BUB1/GEN1/KNTC1	20
prenatal-specific female-biased	GO:1901987	regulation of cell cycle phase transition	44/453	107/2707	8.49483107742283e-10	5.97356521364373e-08	5.21850885977259e-08	ANLN/BRCA1/USP28/ATP2B4/GTSE1/CDC14A/AURKA/CLSPN/CDC45/CDC6/CDK6/TIMELESS/CENPF/ZWINT/STIL/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/CENPJ/EME1/SASS6/BUB1B/DBF4B/E2F7/PLK1/BUB1/SMARCC1/ATAD5/GEN1/RAD51B/KNTC1/PRKDC	44
prenatal-specific female-biased	GO:0051983	regulation of chromosome segregation	25/453	44/2707	1.31526380162431e-09	8.89320678175208e-08	7.7691088525096e-08	NCAPD2/RAD18/CDC6/NCAPG/SMC4/CENPF/NCAPH/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/KIF2C/NUF2/NCAPG2/MKI67/INCENP/NCAPD3/BUB1B/PLK1/BUB1/SMARCC1/GEN1/KNTC1	25
prenatal-specific female-biased	GO:0140013	meiotic nuclear division	24/453	42/2707	2.4387398244148e-09	1.58789059678564e-07	1.38718183384842e-07	ASPM/RAD54L/AURKA/RAD51AP1/SMC4/NCAPH/KIF18A/ZWINT/TOP2A/TEX15/ESPL1/BRIP1/SMC2/BRCA2/NUF2/FANCD2/CENPC/INCENP/EME1/CCNB2/SYCE2/PLK1/RAD51B/FANCA	24
prenatal-specific female-biased	GO:0044770	cell cycle phase transition	48/453	126/2707	3.04427330598648e-09	1.91136873997294e-07	1.66977246369709e-07	ANLN/BRCA1/USP28/ATP2B4/GTSE1/CDC14A/AURKA/CLSPN/CDC45/CDC6/CDK6/FOXM1/TIMELESS/CENPF/ZWINT/STIL/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/SKP2/INCENP/CHEK1/CENPJ/EME1/SASS6/BUB1B/CCNB2/DBF4B/E2F7/PLK1/BUB1/PHF8/SMARCC1/ATAD5/GEN1/RAD51B/KNTC1/PRKDC	48
prenatal-specific female-biased	GO:0007093	mitotic cell cycle checkpoint signaling	25/453	46/2707	4.64399931206417e-09	2.81522441055476e-07	2.45938112388444e-07	BRCA1/GTSE1/CLSPN/CDC6/CENPF/ZWINT/STK33/CCNB1/CDCA8/HUS1/CDK5RAP2/MDC1/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	25
prenatal-specific female-biased	GO:0006310	DNA recombination	29/453	59/2707	5.69401206872638e-09	3.33669107227366e-07	2.91493459939361e-07	BRCA1/POLQ/RAD54L/CDC45/RAD51AP1/TIMELESS/INO80D/MCM8/TOP2A/TEX15/HUS1/BRIP1/ZGRF1/BRCA2/PIF1/FANCD2/MMS22L/GINS4/CHEK1/DCLRE1C/EME1/WRN/ATAD5/TOP3A/GEN1/FANCB/RAD51B/XRCC2/PRKDC	29
prenatal-specific female-biased	GO:0006974	DNA damage response	56/453	161/2707	6.94960624952511e-09	3.82430025995784e-07	3.34091017261152e-07	BRCA1/USP28/POLQ/HIPK2/RAD18/GTSE1/RAD54L/CLSPN/CDC45/CBX5/POLE2/NFATC4/PARP4/NFAT5/FOXM1/RAD51AP1/RFC5/TIMELESS/INO80D/TTF2/USP45/MCM8/STK33/TOP2A/TEX15/HUS1/BRIP1/MDC1/YAP1/DNA2/ZGRF1/BRCA2/PIF1/FANCI/TICRR/FANCD2/MMS22L/GINS4/CHEK1/DCLRE1C/EME1/WRN/E2F7/PCLAF/PLK1/POLH/SMARCC1/ATAD5/TOP3A/GEN1/FANCB/RAD51B/FANCA/XRCC2/MDM4/PRKDC	56
prenatal-specific female-biased	GO:0006281	DNA repair	45/453	117/2707	6.96118363587321e-09	3.82430025995784e-07	3.34091017261152e-07	BRCA1/USP28/POLQ/RAD18/RAD54L/CLSPN/CDC45/POLE2/PARP4/FOXM1/RAD51AP1/RFC5/TIMELESS/INO80D/TTF2/USP45/MCM8/TEX15/HUS1/BRIP1/MDC1/DNA2/ZGRF1/BRCA2/PIF1/FANCI/TICRR/FANCD2/MMS22L/GINS4/CHEK1/DCLRE1C/EME1/WRN/PCLAF/PLK1/POLH/SMARCC1/TOP3A/GEN1/FANCB/RAD51B/FANCA/XRCC2/PRKDC	45
prenatal-specific female-biased	GO:0010948	negative regulation of cell cycle process	33/453	73/2707	7.26085372556257e-09	3.86805480289061e-07	3.37913415808478e-07	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/MDM1/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	33
prenatal-specific female-biased	GO:1901988	negative regulation of cell cycle phase transition	31/453	67/2707	1.06479375604633e-08	5.50561006802778e-07	4.80970306523713e-07	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	31
prenatal-specific female-biased	GO:0140694	non-membrane-bounded organelle assembly	38/453	92/2707	1.12790490445733e-08	5.66530520581708e-07	4.94921279880673e-07	ANLN/BRCA1/ASPM/WDR62/SPAG5/AURKA/KIF4A/CEP152/MDM1/CENPF/GPSM2/STIL/TUBGCP3/CEP85/MYH11/CDCA8/PAN2/CDK5RAP2/KIF23/TUBGCP4/KIF11/PLK4/CENPC/DOCK5/INCENP/CENPJ/SASS6/CCNB2/STARD9/RACGAP1/PLK1/CEP135/RTTN/CEP97/KNTC1/PRC1/KIFC1/PRKDC	38
prenatal-specific female-biased	GO:0070925	organelle assembly	68/453	215/2707	1.36685743640874e-08	6.67482048112934e-07	5.83112573017646e-07	ANLN/BRCA1/MPHOSPH9/ASPM/ALPK1/WDR62/SPAG5/CDC14A/AURKA/RFX2/KIF4A/HPS4/CEP152/CFAP69/MDM1/NPHP3/CENPF/WDR35/DNAL1/GPSM2/DNAI1/STIL/TTC21B/TUBGCP3/CEP85/SPATA6/MYH11/CDCA8/PAN2/CDK5RAP2/STX17/YAP1/KIF23/TUBGCP4/KIF11/MNS1/PLK4/WDPCP/CENPC/DOCK5/TTC12/INCENP/CENPJ/RPGR/SASS6/HYDIN/CCNB2/STARD9/RACGAP1/INTU/KIF27/TTC8/PLK1/CEP135/RTTN/KCNJ10/DNHD1/CEP97/KNTC1/KIF24/DYNC2H1/CFAP54/FSIP2/LRBA/PRC1/CFAP44/KIFC1/PRKDC	68
prenatal-specific female-biased	GO:0022414	reproductive process	65/453	203/2707	1.73932954687455e-08	8.13804514031173e-07	7.10939935316138e-07	CFTR/NCAPD2/ATP2B4/ASPM/MAP3K4/RAD54L/AURKA/RFX2/CECR2/STK4/CFAP69/DNAH11/RAD51AP1/SMAD5/SMC4/PMFBP1/NCAPH/KIF18A/DNAI1/ZWINT/MCM8/TUBGCP3/TOP2A/SPATA6/TEX15/ESPL1/HUS1/BRIP1/SMC2/TUBGCP4/MNS1/BRCA2/PLK4/NUF2/NPHP1/FANCD2/CENPC/TTC12/INCENP/ENKUR/NCAPD3/EME1/CCNB2/RACGAP1/SYCE2/SGO2/ITGA2/E2F7/PLK1/AR/CHD7/FUT10/SMARCC1/STAT5B/TOP3A/DNHD1/RAD51B/SPACA6/FANCA/CFAP54/FSIP2/XRCC2/VPS13A/CFAP44/PRKDC	65
prenatal-specific female-biased	GO:0033044	regulation of chromosome organization	28/453	58/2707	1.75907687902074e-08	8.13804514031173e-07	7.10939935316138e-07	NCAPD2/MAP3K4/CDC6/NCAPG/SMC4/INO80D/CENPF/NCAPH/ZWINT/GNL3L/TOP2A/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/PIF1/NUF2/NAF1/NCAPG2/INCENP/NCAPD3/BUB1B/PLK1/BUB1/SMARCC1/GEN1/KNTC1	28
