Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
prenatal-specific female-biased	GO:0032993	protein-DNA complex	59/472	177/2854	1.10811080197497e-08	2.71990833212037e-07	2.29044912178558e-07	KDM5A/RFX2/ZFHX4/CDC45/CBX5/CECR2/NFATC4/VSX1/GINS1/NFAT5/FOXM1/RAD51AP1/TIMELESS/NR2E1/SMAD5/TFDP2/BBX/INO80D/ORC2/HDAC1/CENPF/TGIF2/PROX2/HELLS/LHX4/CHD6/HP1BP3/ICE2/SMC2/ESR2/FANCI/SS18/RFX5/ANP32E/FANCD2/CENPC/MMS22L/CREB5/GINS4/INCENP/CHEK1/NCAPD3/CHD1/EME1/ELK4/E2F7/PLK1/SETD5/AR/CHD7/SMARCC1/STAT5B/FANCB/CREB3L2/SP1/TEAD1/FANCA/FAM47E/PRKDC	59
prenatal-specific female-biased	GO:0000785	chromatin	56/472	166/2854	1.6811246328582e-08	3.68005318607076e-07	3.09899215669117e-07	KDM5A/RFX2/ZFHX4/CBX5/CECR2/NFATC4/VSX1/NFAT5/FOXM1/RAD51AP1/TIMELESS/NR2E1/SMAD5/TFDP2/BBX/INO80D/ORC2/HDAC1/CENPF/TGIF2/PROX2/HELLS/LHX4/CHD6/HP1BP3/ICE2/SMC2/ESR2/FANCI/SS18/RFX5/ANP32E/FANCD2/CENPC/MMS22L/CREB5/INCENP/CHEK1/NCAPD3/CHD1/EME1/ELK4/E2F7/PLK1/SETD5/AR/CHD7/SMARCC1/STAT5B/FANCB/CREB3L2/SP1/TEAD1/FANCA/FAM47E/PRKDC	56
prenatal-specific female-biased	GO:0072686	mitotic spindle	26/472	52/2854	1.8178865575921e-08	3.68005318607076e-07	3.09899215669117e-07	ASPM/WDR62/SPAG5/CDC14A/AURKA/CDC6/EFHC1/TBL1X/TFDP2/ECT2/CNTRL/KIF18A/GPSM2/ESPL1/CKAP2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF20B/PTPN7/RACGAP1/SKA3/PLK1/PRC1/KIFC1	26
prenatal-specific female-biased	GO:0005856	cytoskeleton	121/472	472/2854	1.90817572611077e-08	3.68005318607076e-07	3.09899215669117e-07	KRIT1/ANLN/BRCA1/MPHOSPH9/ASPM/RAD18/NDE1/ALPK1/GTSE1/WDR62/SPAG5/TULP3/CDC14A/AURKA/KIF4A/CDC45/CDC6/MYO3A/EFHC1/TBL1X/MID1/PARP4/CEP152/CDK6/DNAH11/GLI3/ANKRD26/MDM1/KIF20A/TFDP2/ECT2/ORC2/CENPF/TGIF2/WDR35/CNTRL/INVS/DNAL1/KIF18A/GPSM2/DNAI1/STIL/TTC21B/TUBGCP3/HIP1/MYO5C/AJUBA/MAP7D3/CEP85/TOP2A/MYH11/CCNB1/ROCK2/CDCA8/ESPL1/TTLL4/CKAP2/BORA/CDK5RAP2/NUSAP1/KIF23/TUBGCP4/KIF11/KIF20B/MNS1/SHROOM3/NEDD1/BRCA2/SS18/PLK4/KIF2C/PTPN7/WDPCP/NPHP1/ACKR2/DOCK5/PARD3/ADD3/TTC12/INCENP/CHEK1/ENKUR/TEX9/CENPJ/TBCEL/RPGR/SASS6/BUB1B/HYDIN/CCNB2/STARD9/RACGAP1/INTU/KIF27/WRN/INPPL1/SKA3/TTC8/PCLAF/PLK1/PROSER3/DNAJC24/CEP135/LRRC25/RTTN/GEN1/DNHD1/NME9/RELL1/CEP97/KNTC1/KIF24/ZNF397/DYNC2H1/CFAP54/TOGARAM2/XRCC2/SFI1/PRC1/CFAP44/KIFC1	121
prenatal-specific female-biased	GO:0005929	cilium	47/472	130/2854	2.27688687011988e-08	4.09839636621579e-07	3.45128115049751e-07	ATP2B4/ALPK1/SPAG5/TULP3/CDC14A/AURKA/CDC45/EFHC1/CACNA1F/CFAP69/DNAH11/GLI3/IMPG1/NPHP3/CENPF/PMFBP1/WDR35/CNTRL/INVS/DNAL1/DNAI1/TTC21B/TAS2R4/SPATA6/NOTCH2/TTLL4/MNS1/NEDD1/WDPCP/NPHP1/ENKUR/CENPJ/RPGR/HYDIN/NAPEPLD/INTU/KIF27/TTC8/RTTN/KCNJ10/DNHD1/DYNC2H1/CFAP54/FSIP2/TOGARAM2/VPS13A/CFAP44	47
prenatal-specific female-biased	GO:0000922	spindle pole	25/472	51/2854	5.74959607135375e-08	9.70244337040946e-07	8.17047862771323e-07	ASPM/NDE1/ALPK1/WDR62/SPAG5/CDC14A/AURKA/CDC6/EFHC1/CENPF/CNTRL/GPSM2/TUBGCP3/CEP85/CCNB1/CKAP2/CDK5RAP2/TUBGCP4/KIF11/KIF20B/NEDD1/INPPL1/PLK1/KNTC1/PRC1	25
prenatal-specific female-biased	GO:0000775	chromosome, centromeric region	31/472	72/2854	6.66422383984619e-08	1.05843555103439e-06	8.9131414823949e-07	NCAPD2/NDE1/SPAG5/AURKA/CBX5/NCAPG/SMC4/ORC2/CENPF/HELLS/CENPL/KIF18A/ZWINT/HJURP/TOP2A/CCNB1/CDCA8/CENPO/KIF2C/NUF2/CENPC/INCENP/NCAPD3/BUB1B/SGO2/SKA3/PLK1/BUB1/SMARCC1/KNTC1/CENPP	31
prenatal-specific female-biased	GO:0000779	condensed chromosome, centromeric region	27/472	59/2854	1.04130202215853e-07	1.5619530332378e-06	1.31532887009499e-06	NCAPD2/NDE1/SPAG5/AURKA/CBX5/NCAPG/ORC2/CENPF/CENPL/KIF18A/ZWINT/HJURP/CCNB1/CENPO/KIF2C/NUF2/CENPC/INCENP/NCAPD3/BUB1B/SGO2/SKA3/PLK1/BUB1/SMARCC1/KNTC1/CENPP	27
prenatal-specific female-biased	GO:0000776	kinetochore	24/472	55/2854	1.59970284347418e-06	2.2732619354633e-05	1.91432584039015e-05	NDE1/SPAG5/AURKA/CBX5/ORC2/CENPF/CENPL/KIF18A/ZWINT/HJURP/CCNB1/CENPO/KIF2C/NUF2/CENPC/INCENP/BUB1B/SGO2/SKA3/PLK1/BUB1/SMARCC1/KNTC1/CENPP	24
prenatal-specific female-biased	GO:0005874	microtubule	41/472	125/2854	3.70128383495026e-06	4.99673317718285e-05	4.20777530710135e-05	ASPM/NDE1/GTSE1/SPAG5/AURKA/KIF4A/EFHC1/MID1/PARP4/DNAH11/MDM1/KIF20A/INVS/DNAL1/KIF18A/DNAI1/TUBGCP3/TTLL4/CKAP2/CDK5RAP2/NUSAP1/KIF23/TUBGCP4/KIF11/KIF20B/MNS1/SHROOM3/KIF2C/INCENP/ENKUR/CENPJ/RACGAP1/KIF27/SKA3/PLK1/KNTC1/KIF24/DYNC2H1/TOGARAM2/PRC1/KIFC1	41
prenatal-specific female-biased	GO:0016604	nuclear body	42/472	136/2854	1.56317606955735e-05	0.000200979780371659	0.000169246130839292	PHF7/BRCA1/USP28/HIPK2/RAD18/NCBP3/ZNF638/SPAG5/CDC14A/CBX5/POLE2/ACIN1/NFATC4/STK4/GLI3/SMC4/ECT2/PRPF3/ZWINT/THOC2/NSRP1/HP1BP3/ICE2/SRSF1/MDC1/CENPO/FANCD2/CENPC/NCAPG2/MKI67/INCENP/DOCK1/SGO2/WRN/INPPL1/E2F7/SRRM2/AR/TOP3A/CIITA/NHS/RDM1	42
prenatal-specific female-biased	GO:0005930	axoneme	15/472	30/2854	2.10952084409195e-05	0.000247639403436881	0.000208538444999479	TULP3/EFHC1/DNAH11/GLI3/CENPF/WDR35/DNAL1/DNAI1/MNS1/WDPCP/ENKUR/HYDIN/DNHD1/DYNC2H1/CFAP54	15
prenatal-specific female-biased	GO:0097014	ciliary plasm	15/472	30/2854	2.10952084409195e-05	0.000247639403436881	0.000208538444999479	TULP3/EFHC1/DNAH11/GLI3/CENPF/WDR35/DNAL1/DNAI1/MNS1/WDPCP/ENKUR/HYDIN/DNHD1/DYNC2H1/CFAP54	15
prenatal-specific female-biased	GO:0005875	microtubule associated complex	19/472	44/2854	2.41812319747227e-05	0.000272038859715631	0.000229085355550005	NDE1/AURKA/KIF4A/MID1/DNAH11/KIF20A/DNAL1/KIF18A/DNAI1/CDCA8/KIF23/KIF11/KIF20B/KIF2C/INCENP/KIF27/DNHD1/DYNC2H1/KIFC1	19
prenatal-specific female-biased	GO:0099080	supramolecular complex	70/472	273/2854	3.60661808199271e-05	0.000389514752855213	0.000328012423457021	ATP2B4/HIPK2/ASPM/NDE1/GTSE1/SPAG5/AURKA/KIF4A/AGO1/CBX5/MYO3A/EFHC1/PABPC1L/MID1/ZC3H12B/PARP4/DNAH11/MDM1/KIF20A/ORC2/CENPF/INVS/DNAL1/CENPL/KIF18A/DNAI1/ZWINT/HJURP/AGO3/TUBGCP3/AJUBA/MYH11/CCNB1/ROCK2/PAN2/TTLL4/CKAP2/CDK5RAP2/NUSAP1/KIF23/TUBGCP4/CENPO/KIF11/KIF20B/MNS1/SHROOM3/KIF2C/NUF2/ACKR2/CENPC/INCENP/ENKUR/CENPJ/MOV10/BUB1B/RACGAP1/SGO2/KIF27/SKA3/PLK1/BUB1/SMARCC1/KNTC1/KIF24/DYNC2H1/CENPP/TOGARAM2/COL4A6/PRC1/KIFC1	70
prenatal-specific female-biased	GO:0005657	replication fork	11/472	20/2854	9.11258838071631e-05	0.00094630725492054	0.000796890319933086	RAD18/RFC5/TIMELESS/PIF1/MMS22L/CHEK1/EME1/WRN/POLH/RAD51B/XRCC2	11
prenatal-specific female-biased	GO:0099513	polymeric cytoskeletal fiber	43/472	153/2854	0.000151598367244572	0.00151598367244572	0.00127661782942797	ASPM/NDE1/GTSE1/SPAG5/AURKA/KIF4A/MYO3A/EFHC1/MID1/PARP4/DNAH11/MDM1/KIF20A/INVS/DNAL1/KIF18A/DNAI1/TUBGCP3/TTLL4/CKAP2/CDK5RAP2/NUSAP1/KIF23/TUBGCP4/KIF11/KIF20B/MNS1/SHROOM3/KIF2C/ACKR2/INCENP/ENKUR/CENPJ/RACGAP1/KIF27/SKA3/PLK1/KNTC1/KIF24/DYNC2H1/TOGARAM2/PRC1/KIFC1	43
prenatal-specific female-biased	GO:0005871	kinesin complex	9/472	16/2854	0.000329505239343171	0.00317737195080915	0.00267568164278666	NDE1/KIF20A/KIF18A/KIF23/KIF11/KIF20B/KIF2C/KIF27/KIFC1	9
prenatal-specific female-biased	GO:0140513	nuclear protein-containing complex	57/472	230/2854	0.000543701503260941	0.00506204847863635	0.00426277766622008	RBM5/BRCA1/HIPK2/RBM41/ORC6/CDC45/CBX5/NUP188/CECR2/THOC5/POLE2/GINS1/TBL1X/POU2AF1/RFC5/TIMELESS/SMAD5/TFDP2/INO80D/ORC2/HDAC1/TTF2/PRPF3/PHF19/THOC2/ICE2/GNL3L/TESPA1/HUS1/SRSF1/BRIP1/TAF8/YAP1/BRCA2/SS18/RFX5/ANP32E/MMS22L/GINS4/TCF7L1/BUB1B/DBF4B/E2F7/CLMN/SRRM2/SETD5/SNRNP48/SMARCC1/STAT5B/FANCB/RAD51B/RNPC3/TEAD1/FANCA/XRCC2/WDR5B/PRKDC	57
prenatal-specific female-biased	GO:0036064	ciliary basal body	13/472	31/2854	0.000678783801176404	0.00610905421058763	0.00514446670365274	SPAG5/CDC14A/AURKA/CDC45/CENPF/WDR35/TTLL4/NEDD1/CENPJ/RPGR/INTU/TTC8/RTTN	13
prenatal-specific female-biased	GO:0097729	9+2 motile cilium	13/472	32/2854	0.000974101116962858	0.00848410650257973	0.00714451073901451	ATP2B4/CFAP69/DNAH11/PMFBP1/DNAI1/SPATA6/MNS1/ENKUR/RPGR/DNHD1/DYNC2H1/FSIP2/VPS13A	13
prenatal-specific female-biased	GO:0051233	spindle midzone	9/472	18/2854	0.00102436527609227	0.00864308201702853	0.00727838485644508	AURKA/CDC6/KIF18A/CDCA8/KIF20B/INCENP/RACGAP1/PLK1/PRC1	9
prenatal-specific female-biased	GO:0031514	motile cilium	16/472	44/2854	0.0010976508431032	0.0089807796253898	0.00756276178980194	ATP2B4/CFAP69/DNAH11/PMFBP1/DNAI1/SPATA6/MNS1/NPHP1/ENKUR/RPGR/INTU/DNHD1/DYNC2H1/FSIP2/VPS13A/CFAP44	16
prenatal-specific female-biased	GO:0097730	non-motile cilium	10/472	23/2854	0.00205965425861522	0.0160220549836521	0.0134922568283386	TULP3/CDC14A/CACNA1F/CFAP69/IMPG1/TTLL4/NPHP1/RPGR/NAPEPLD/TTC8	10
prenatal-specific female-biased	GO:0016607	nuclear speck	19/472	59/2854	0.00207693305343638	0.0160220549836521	0.0134922568283386	PHF7/NCBP3/ZNF638/ACIN1/NFATC4/GLI3/SMC4/PRPF3/THOC2/NSRP1/HP1BP3/SRSF1/NCAPG2/DOCK1/WRN/INPPL1/E2F7/SRRM2/AR	19
prenatal-specific female-biased	GO:0090734	site of DNA damage	9/472	21/2854	0.00388347019367098	0.0291260264525323	0.0245271801705536	POLQ/RAD18/CBX5/TIMELESS/HUS1/MDC1/ZGRF1/MMS22L/POLH	9
prenatal-specific female-biased	GO:0099081	supramolecular polymer	46/472	196/2854	0.00596757135967663	0.0410884084176886	0.0346007649833167	ATP2B4/ASPM/NDE1/GTSE1/SPAG5/AURKA/KIF4A/MYO3A/EFHC1/MID1/PARP4/DNAH11/MDM1/KIF20A/INVS/DNAL1/KIF18A/DNAI1/TUBGCP3/MYH11/TTLL4/CKAP2/CDK5RAP2/NUSAP1/KIF23/TUBGCP4/KIF11/KIF20B/MNS1/SHROOM3/KIF2C/ACKR2/INCENP/ENKUR/CENPJ/RACGAP1/KIF27/SKA3/PLK1/KNTC1/KIF24/DYNC2H1/TOGARAM2/COL4A6/PRC1/KIFC1	46
prenatal-specific female-biased	GO:0036126	sperm flagellum	10/472	26/2854	0.00598123341829939	0.0410884084176886	0.0346007649833167	ATP2B4/CFAP69/PMFBP1/SPATA6/MNS1/ENKUR/RPGR/DNHD1/FSIP2/VPS13A	10
prenatal-specific female-biased	GO:0043296	apical junction complex	12/472	34/2854	0.00601968233889626	0.0410884084176886	0.0346007649833167	CLDN18/MPDZ/ECT2/STRN/PARD3B/TJAP1/SHROOM3/NPHP1/CRB2/PARD3/MAGI1/NHS	12
prenatal-specific female-biased	GO:0000781	chromosome, telomeric region	11/472	30/2854	0.00608717161743534	0.0410884084176886	0.0346007649833167	CBX5/THOC5/RAD51AP1/ORC2/THOC2/DNA2/BRCA2/PIF1/CHEK1/WRN/PRKDC	11
prenatal-specific female-biased	GO:0035861	site of double-strand break	8/472	19/2854	0.00732545461103354	0.0482407986580257	0.0406238304488638	POLQ/RAD18/TIMELESS/HUS1/MDC1/ZGRF1/MMS22L/POLH	8
prenatal-specific male-biased	GO:0005740	mitochondrial envelope	132/1172	210/2854	3.15938516374535e-11	9.98365711743531e-09	7.24995753364723e-09	NDUFAB1/COX10/SLC30A9/BID/ALAS1/MRPL43/MPC1/MRPS35/MRPS24/ACSL4/MAOB/RAB7A/CPOX/STARD7/TMEM14A/NDUFB7/TIMM13/TOMM22/ARMCX3/CYB5B/ARMC1/SLC25A11/MRPL27/NDUFC1/GRPEL1/MTCH2/COX6A1/MRPL18/WASF1/NNT/MRPL3/COQ10B/COX7A2L/PARK7/MFN2/SDHB/NDUFA8/GPAM/AKAP1/CISD1/CHCHD5/ELK1/ARMCX1/NDUFA5/MRPS12/MTX2/RTN4IP1/TMEM160/COX4I1/COQ3/ERAL1/COX16/TIMM17A/BLOC1S1/HINT2/MTCH1/CCDC90B/MRPL15/UQCRC2/MAP1LC3B/NDUFB10/SOD1/MPC2/MGST3/MRPL24/DEGS1/CISD2/NDUFS6/SLC22A3/NDUFB11/MRPS28/NDUFB9/MRPL49/TIMM8B/UBC/NDUFC2/PINK1/TOMM40L/CHCHD6/COX7A1/COA7/MRPL55/CCDC51/NDUFAF2/SLC25A46/NDUFS4/GRPEL2/UQCRQ/GPER1/NDUFB6/MICU2/GHITM/FUNDC2/MOAP1/NDUFB8/MRPL16/UQCRFS1/PRELID1/MRPL1/TMEM126A/MRPL36/CHCHD1/TMEM70/TOMM5/BOK/MIEF2/NDUFV2/TMEM11/COX5A/TUFM/MRPS23/MRPS11/SMDT1/MRPL54/DIABLO/UQCR10/NDUFA12/APOO/ARMCX2/MRPS18B/ARL2/FIS1/TOMM6/MRPS17/PISD/MRPL20/NME2/MRPS6/PGAM5/MRPL46/TIMM23/MRPS21	132
prenatal-specific male-biased	GO:0031966	mitochondrial membrane	123/1172	195/2854	1.15578676071985e-10	1.64892397779422e-08	1.1974198106567e-08	NDUFAB1/COX10/SLC30A9/BID/ALAS1/MRPL43/MPC1/MRPS35/MRPS24/ACSL4/MAOB/RAB7A/STARD7/TMEM14A/NDUFB7/TIMM13/TOMM22/ARMCX3/CYB5B/ARMC1/SLC25A11/MRPL27/NDUFC1/GRPEL1/MTCH2/COX6A1/MRPL18/WASF1/NNT/MRPL3/COQ10B/COX7A2L/MFN2/SDHB/NDUFA8/GPAM/AKAP1/CISD1/ELK1/ARMCX1/NDUFA5/MRPS12/MTX2/RTN4IP1/TMEM160/COX4I1/COQ3/ERAL1/COX16/TIMM17A/HINT2/MTCH1/CCDC90B/MRPL15/UQCRC2/MAP1LC3B/NDUFB10/MPC2/MGST3/MRPL24/DEGS1/CISD2/NDUFS6/SLC22A3/NDUFB11/MRPS28/NDUFB9/MRPL49/TIMM8B/UBC/NDUFC2/PINK1/TOMM40L/CHCHD6/COX7A1/MRPL55/CCDC51/NDUFAF2/SLC25A46/NDUFS4/GRPEL2/UQCRQ/GPER1/NDUFB6/MICU2/GHITM/FUNDC2/MOAP1/NDUFB8/MRPL16/UQCRFS1/MRPL1/TMEM126A/MRPL36/CHCHD1/TMEM70/TOMM5/BOK/MIEF2/NDUFV2/TMEM11/COX5A/TUFM/MRPS23/MRPS11/SMDT1/MRPL54/UQCR10/NDUFA12/APOO/ARMCX2/MRPS18B/FIS1/TOMM6/MRPS17/PISD/MRPL20/NME2/MRPS6/PGAM5/MRPL46/TIMM23/MRPS21	123
prenatal-specific male-biased	GO:0031967	organelle envelope	175/1172	301/2854	2.08724554151168e-10	1.64892397779422e-08	1.1974198106567e-08	NDUFAB1/COX10/SLC30A9/BID/SPAST/ALAS1/MRPL43/MPC1/SPAG4/MRPS35/MRPS24/NAV3/ACSL4/TRPC7/MAOB/RAB7A/CPOX/CHMP2B/STARD7/CHMP5/TMEM14A/NDUFB7/TIMM13/TOMM22/CHMP4B/ARMCX3/NUTF2/CYB5B/ARMC1/TMEM147/SPIN1/SLC25A11/MRPL27/NDUFC1/GRPEL1/MTCH2/COX6A1/MRPL18/WASF1/NNT/MRPL3/RTN4/COQ10B/COX7A2L/PARK7/MFN2/SDHB/CCNI/NDUFA8/GPAM/AKAP1/CISD1/MAD2L1BP/CHCHD5/TMEM53/ELK1/ARMCX1/GNAZ/NDUFA5/MRPS12/MTX2/RTN4IP1/CHMP2A/TMEM160/COX4I1/COQ3/ERAL1/NXT1/COX16/TIMM17A/BLOC1S1/TOR1B/TOR1A/HINT2/MTCH1/CCDC90B/MRPL15/UQCRC2/MAP1LC3B/NDUFB10/SOD1/APP/MPC2/MGST3/MRPL24/DEGS1/PSEN2/CISD2/NDUFS6/WTAP/SLC22A3/NDUFB11/EBP/CHMP7/MRPS28/NDUFB9/MRPL49/TIMM8B/DHX37/UBC/NDUFC2/GNAQ/DDX19B/DUSP2/PINK1/TOMM40L/CHCHD6/PLPP7/COX7A1/COA7/MRPL55/CCDC51/NDUFAF2/RNF180/SLC25A46/NDUFS4/GRPEL2/UQCRQ/GPER1/NDUFB6/MICU2/GHITM/FUNDC2/MOAP1/NDUFB8/MRPL16/UQCRFS1/PRELID1/MRPL1/TMEM126A/MRPL36/PRNP/CHCHD1/AGFG1/BANF1/TMEM70/TOMM5/CTDNEP1/CHMP6/BOK/MIEF2/NDUFV2/TMEM11/COX5A/TUFM/NRXN1/MRPS23/MRPS11/SMDT1/MRPL54/DIABLO/UQCR10/NDUFA12/APOO/ARMCX2/KPNA4/TUBB/MRPS18B/PLPP6/ARL2/FIS1/TOMM6/CPTP/MRPS17/PISD/MRPL20/NME2/MRPS6/PGAM5/CHMP4A/TRAPPC2B/MRPL46/MYZAP/TIMM23/MRPS21	175
