Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
prenatal-specific female-biased	GO:0140110	transcription regulator activity	63/458	249/2803	9.68375579579485e-05	0.00106521313753743	0.000888866847782433	AASS/BRCA1/HIPK2/KDM5A/REST/RFX2/ZFHX4/NFATC4/VSX1/ZNF516/TBL1X/NFAT5/GLI3/POU2AF1/FOXM1/NR2E1/SMAD5/TFDP2/BBX/HDAC1/TGIF2/PROX2/LHX4/ZNF391/ZNF780B/AJUBA/ZNF331/NOTCH2/YAP1/ESR2/SS18/RFX5/CREB5/PURB/CENPJ/TCF7L1/ELK4/ZNF589/E2F7/SETD5/AR/ZNF562/PHF8/ZNF483/SMARCC1/STAT5B/ZNF169/ZNF852/CIITA/CREB3L2/ZNF730/SP1/ZNF732/ZNF397/TEAD1/ZNF573/ZNF98/ZNF841/ZNF587/ZNF805/ZNF726/ZNF90/ZNF234	63
prenatal-specific female-biased	GO:0000987	cis-regulatory region sequence-specific DNA binding	41/458	146/2803	0.000166693703240334	0.00176310647658045	0.00147122377758675	REST/RFX2/ZFHX4/NFATC4/ZNF516/NFAT5/GLI3/NR2E1/SMAD5/HDAC1/TGIF2/PROX2/ZNF780B/ZNF331/NOTCH2/YAP1/ESR2/RFX5/CREB5/TCF7L1/ELK4/E2F7/AR/CHD7/ZNF562/ZNF483/STAT5B/ZNF852/CREB3L2/ZNF730/SP1/ZNF732/ZNF397/TEAD1/ZNF573/ZNF98/ZNF841/ZNF587/ZNF805/ZNF726/ZNF90	41
prenatal-specific female-biased	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	40/458	143/2803	0.000220169455476043	0.00224246667614488	0.00187122578143382	REST/RFX2/ZFHX4/NFATC4/ZNF516/NFAT5/GLI3/NR2E1/SMAD5/HDAC1/TGIF2/PROX2/ZNF780B/ZNF331/YAP1/ESR2/RFX5/CREB5/TCF7L1/ELK4/E2F7/AR/CHD7/ZNF562/ZNF483/STAT5B/ZNF852/CREB3L2/ZNF730/SP1/ZNF732/ZNF397/TEAD1/ZNF573/ZNF98/ZNF841/ZNF587/ZNF805/ZNF726/ZNF90	40
prenatal-specific female-biased	GO:0004843	cysteine-type deubiquitinase activity	8/458	15/2803	0.00106034590114691	0.0100550042350138	0.00839039587840384	USP28/USP40/USP45/OTULIN/USP49/USP54/OTUD3/OTUD7B	8
prenatal-specific female-biased	GO:0101005	deubiquitinase activity	8/458	15/2803	0.00106034590114691	0.0100550042350138	0.00839039587840384	USP28/USP40/USP45/OTULIN/USP49/USP54/OTUD3/OTUD7B	8
prenatal-specific female-biased	GO:0035639	purine ribonucleoside triphosphate binding	80/458	363/2803	0.00144030959642085	0.0132028379671911	0.0110171049831489	CFTR/ABCC2/POLQ/HHAT/ATP2B4/HIPK2/ALPK1/ACACB/MAP3K4/RAD54L/AURKA/KIF4A/TRPM7/XYLB/CDC6/MYO3A/STK4/CDK6/DNAH11/DHX40/MAPK10/RFC5/FRK/KIF20A/SMC4/TTF2/DARS2/HELLS/KIF18A/CHD6/MCM8/MYO5C/GNL3L/STK33/TOP2A/MYH11/ROCK2/STK26/TTLL4/BRIP1/SMC2/KIF23/KIF11/KIF20B/DNA2/ZGRF1/PIF1/PLK4/KIF2C/ABCG8/MKI67/CHEK1/MAGI1/CHD1/LRRK1/SLFN13/AK9/MOV10/ATAD2/BUB1B/STARD9/NMNAT3/KIF27/WRN/ATP9B/PLK1/BUB1/CHD7/ATAD5/KCNJ10/DNHD1/CIITA/RAD51B/UBE2G2/KIF24/DYNC2H1/XRCC2/KIFC1/PRKDC/STRADA	80
prenatal-specific female-biased	GO:0035064	methylated histone binding	8/458	16/2803	0.00182134586408055	0.0156521910194422	0.0130609670516302	KDM5A/CBX5/PHF19/NCAPG2/NCAPD3/CHD1/SETD5/PHF8	8
prenatal-specific female-biased	GO:0140034	methylation-dependent protein binding	8/458	16/2803	0.00182134586408055	0.0156521910194422	0.0130609670516302	KDM5A/CBX5/PHF19/NCAPG2/NCAPD3/CHD1/SETD5/PHF8	8
prenatal-specific female-biased	GO:0003697	single-stranded DNA binding	12/458	31/2803	0.00223694632768492	0.0186369273075002	0.0155515795331485	RAD18/RAD54L/CDC45/RAD51AP1/SMC4/MCM8/SMC2/BRCA2/MMS22L/PURB/TOP3A/RAD51B	12
prenatal-specific female-biased	GO:0032555	purine ribonucleotide binding	81/458	374/2803	0.00230420192165457	0.0186369273075002	0.0155515795331485	CFTR/ABCC2/POLQ/HHAT/ATP2B4/HIPK2/ALPK1/ACACB/MAP3K4/RAD54L/AURKA/KIF4A/TRPM7/XYLB/CDC6/MYO3A/STK4/CDK6/DNAH11/DHX40/MAPK10/RFC5/FRK/KIF20A/SMC4/TTF2/DARS2/HELLS/KIF18A/CHD6/MCM8/MYO5C/GNL3L/STK33/TOP2A/MYH11/ROCK2/STK26/TTLL4/BRIP1/SMC2/KIF23/KIF11/KIF20B/DNA2/ZGRF1/PIF1/PLK4/KIF2C/ABCG8/MKI67/CHEK1/MAGI1/CHD1/LRRK1/SLFN13/AK9/MOV10/ATAD2/BUB1B/STARD9/NMNAT3/KIF27/WRN/ATP9B/PLK1/BUB1/CHD7/ATAD5/ACBD7/KCNJ10/DNHD1/CIITA/RAD51B/UBE2G2/KIF24/DYNC2H1/XRCC2/KIFC1/PRKDC/STRADA	81
prenatal-specific female-biased	GO:0008234	cysteine-type peptidase activity	9/458	20/2803	0.00237403522308838	0.0186531338956944	0.01556510311679	USP28/USP40/USP45/ESPL1/OTULIN/USP49/USP54/OTUD3/OTUD7B	9
prenatal-specific female-biased	GO:0032553	ribonucleotide binding	81/458	375/2803	0.00249888335525551	0.0190886922970907	0.0159285547206345	CFTR/ABCC2/POLQ/HHAT/ATP2B4/HIPK2/ALPK1/ACACB/MAP3K4/RAD54L/AURKA/KIF4A/TRPM7/XYLB/CDC6/MYO3A/STK4/CDK6/DNAH11/DHX40/MAPK10/RFC5/FRK/KIF20A/SMC4/TTF2/DARS2/HELLS/KIF18A/CHD6/MCM8/MYO5C/GNL3L/STK33/TOP2A/MYH11/ROCK2/STK26/TTLL4/BRIP1/SMC2/KIF23/KIF11/KIF20B/DNA2/ZGRF1/PIF1/PLK4/KIF2C/ABCG8/MKI67/CHEK1/MAGI1/CHD1/LRRK1/SLFN13/AK9/MOV10/ATAD2/BUB1B/STARD9/NMNAT3/KIF27/WRN/ATP9B/PLK1/BUB1/CHD7/ATAD5/ACBD7/KCNJ10/DNHD1/CIITA/RAD51B/UBE2G2/KIF24/DYNC2H1/XRCC2/KIFC1/PRKDC/STRADA	81
prenatal-specific female-biased	GO:0019783	ubiquitin-like protein peptidase activity	8/458	17/2803	0.00295579192770988	0.0219687237870329	0.0183317963084141	USP28/USP40/USP45/OTULIN/USP49/USP54/OTUD3/OTUD7B	8
prenatal-specific female-biased	GO:0008092	cytoskeletal protein binding	52/458	225/2803	0.00377434892980523	0.0273143672551694	0.0227924672215385	KRIT1/ANLN/BRCA1/NDE1/GTSE1/SPAG5/KIF4A/TRPM7/MYO3A/EFHC1/MID1/MDM1/KIF20A/CENPF/DNAL1/KIF18A/TUBGCP3/HIP1/MYO5C/AJUBA/MAP7D3/SPATA6/MYH11/ROCK2/TTLL4/CDK5RAP2/NUSAP1/KIF23/TUBGCP4/KIF11/KIF20B/SHROOM3/NEDD1/BRCA2/KIF2C/NUF2/ADD3/MAGI1/CENPJ/TBCEL/STARD9/RACGAP1/KIF27/INPPL1/SKA3/CLMN/PLK1/CEP135/KIF24/TOGARAM2/PRC1/KIFC1	52
prenatal-specific female-biased	GO:0043015	gamma-tubulin binding	7/458	15/2803	0.00576470930837301	0.0406485912769892	0.0339192072665403	TUBGCP3/CDK5RAP2/TUBGCP4/NEDD1/BRCA2/CENPJ/RACGAP1	7
prenatal-specific male-biased	GO:0003735	structural constituent of ribosome	38/1160	46/2803	8.96060669617498e-09	2.61649715528309e-06	2.44294435190455e-06	RPL26L1/MRPL43/MRPS35/MRPS24/RPL18/RPS16/MRPL27/MRPL18/RPS12/MRPL3/MRPS12/RPL27/MRPL15/RSL24D1/MRPL24/RPL32/MRPL49/RPL29/MRPL55/RPL36AL/MRPL16/MRPL1/MRPL36/RPS21/RPL38/RPL15/MRPS23/MRPS11/MRPL54/RPL12/RPL39/MRPS18B/RPS18/MRPS17/MRPL20/MRPS6/MRPL46/MRPS21	38
prenatal-specific male-biased	GO:0003723	RNA binding	154/1160	297/2803	7.67552148263093e-05	0.0112062613646412	0.0104629477052706	DCN/RPL26L1/MAP4/NOP16/MRPL43/MRPS35/MRPS24/RPL18/YBX1/BZW1/CHERP/RBM22/KDM2B/NLRP1/SNU13/YY1/PSMA6/USP10/FAM32A/RPS16/ZFR2/DDX49/PDAP1/SEC61B/EDF1/NPM3/GLRX3/SLC25A11/C1QBP/DHX58/MRPL27/PUS3/MRPL18/RPS12/SUB1/NCBP2/MRPL3/RTN4/CCT4/PNO1/PARK7/UCHL5/EBNA1BP2/ERI3/TRIM32/AKAP1/COIL/ZCCHC17/GTF3A/FYTTD1/TSFM/STAU1/MPHOSPH10/RPP40/MIF4GD/DTD1/SBDS/HNRNPH2/MRPS12/SNRPN/NSUN5/LRRC47/RPL27/KHDRBS3/EEFSEC/ERAL1/IMP4/CDK9/TXN/MRPL15/RTCA/CLTC/GEMIN7/MRPL24/ARF1/RPL32/CISD2/NHP2/C7orf50/MDH2/MRPS28/CWC15/DHX37/UBC/SRP19/CNOT8/DDX19B/CPSF4/EIF4A1/FLYWCH2/RPL29/SLBP/PHAX/TRUB1/NOLC1/PPIB/MRPL16/POLR2G/NUDT16L1/HEXIM2/CDKN2AIP/MRPL1/PYM1/RPS21/PAIP1/CHCHD1/PURG/RPL38/ZNF622/NUDT4/AGFG1/EIF1/TRMT10C/CTU2/RPL15/C11orf68/HNRNPA0/GRB2/UBE2N/RPP25/EXOSC4/TUFM/PRKRA/MRPS23/MRPS11/NOP10/MRPL54/CMSS1/RALYL/ZNF74/NKRF/PTRH1/NANOS3/SUMO2/RBM34/TDRD7/YRDC/RPL12/YTHDF2/ARC/CNOT7/RPL39/TMSB4X/RBMXL1/NOL7/RPS18/MCTS1/MRPS17/MRPL20/MRPS6/TWF2/BOP1/SRSF8/MRPS21	154
prenatal-specific male-biased	GO:0005198	structural molecule activity	70/1160	123/2803	0.000278255134985898	0.0199031067015034	0.0185829294725644	ANOS1/DCN/RPL26L1/MAP4/MRPL43/SPAG4/MRPS35/MRPS24/RPL18/ACTB/CPOX/LAMB1/CHADL/NUTF2/TUBB4A/RPS16/MRPL27/ARPC3/MRPL18/RPS12/MRPL3/LTBP2/CLTA/MRPS12/RPL27/DBNL/DCTN3/TUBB2A/TUBB2B/MRPL15/RSL24D1/CLTC/MRPL24/ACTA1/RPL32/MRPL49/HOMER1/RPL29/ARPC5/MRPL55/ARPC2/RPL36AL/MRPL16/TUBA1A/MRPL1/MRPL36/RPS21/RPL38/RPL15/MRPS23/COPG1/MRPS11/MRPL54/PSMD13/KRT10/TUBB/LAMB3/COL13A1/RPL12/RPL39/MRPS18B/RPS18/MRPS17/ARPC4/MRPL20/MRPS6/CLDN23/TUBB3/MRPL46/MRPS21	70
prenatal-specific male-biased	GO:0061650	ubiquitin-like protein conjugating enzyme activity	15/1160	18/2803	0.000323143610440255	0.0199031067015034	0.0185829294725644	UBE2D4/UBE2D3/UBE2B/UBE2M/UBE2D2/UBE2Q2/UFC1/ATG3/UBE2L6/UBE2E3/UBE2N/UBE2E2/UBE2F/UBE2J1/UBE2QL1	15
