Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
prenatal-specific female-biased	GO:0098813	nuclear chromosome segregation	43/430	86/2555	4.86271726545557e-13	6.40008403168806e-11	5.61870245976121e-11	NCAPD2/ASPM/SPAG5/AURKA/CDC6/NCAPG/SMC4/ECT2/CENPF/NCAPH/KIF18A/ZWINT/TOP2A/TEX15/CCNB1/CDCA8/ESPL1/BRIP1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF2C/NUF2/FANCD2/CENPC/NCAPG2/INCENP/NCAPD3/BUB1B/CCNB2/RACGAP1/SYCE2/SKA3/PLK1/BUB1/SMARCC1/GEN1/CEP97/KNTC1/PRC1/KIFC1	43
prenatal-specific female-biased	GO:0051321	meiotic cell cycle	33/430	57/2555	1.40288301598089e-12	1.71452345738807e-10	1.50519854421408e-10	NCAPD2/ASPM/RAD54L/AURKA/RAD51AP1/SMC4/NCAPH/KIF18A/ZWINT/TUBGCP3/TOP2A/TEX15/ESPL1/HUS1/BRIP1/SMC2/TUBGCP4/MNS1/BRCA2/NUF2/FANCD2/CENPC/INCENP/NCAPD3/EME1/CCNB2/SYCE2/SGO2/PLK1/TOP3A/RAD51B/FANCA/XRCC2	33
prenatal-specific female-biased	GO:0140014	mitotic nuclear division	41/430	84/2555	4.91421961398267e-12	5.5021880024395e-10	4.83042989909328e-10	NCAPD2/ANLN/NDE1/SPAG5/CDC14A/AURKA/NCAPG/SMC4/CENPF/NCAPH/KIF18A/ZWINT/CEP85/CCNB1/CDCA8/ESPL1/BORA/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF20B/KIF2C/NUF2/CENPC/NCAPG2/MKI67/INCENP/CHEK1/NCAPD3/BUB1B/RACGAP1/SKA3/PLK1/BUB1/GEN1/CEP97/KNTC1/PRC1/KIFC1	41
prenatal-specific female-biased	GO:0051301	cell division	61/430	156/2555	5.14523717352613e-12	5.5021880024395e-10	4.83042989909328e-10	NCAPD2/ANLN/ASPM/NDE1/SPAG5/CDC14A/AURKA/CDC6/EFHC1/CECR2/CDK6/NCAPG/TIMELESS/KIF20A/SMC4/ECT2/PARD3B/CENPF/CNTRL/HELLS/NCAPH/GPSM2/ZWINT/TOP2A/CCNB1/ROCK2/CDCA8/ESPL1/CKAP2/BORA/BRIP1/SMC2/NUSAP1/KIF23/KIF11/KIF20B/NEDD1/BRCA2/KIF2C/NUF2/CENPC/NCAPG2/PARD3/INCENP/NCAPD3/CENPJ/BUB1B/CCNB2/RACGAP1/SYCE2/SGO2/INTU/SKA3/E2F7/PLK1/BUB1/FUT10/KNTC1/LMLN/PRC1/KIFC1	61
prenatal-specific female-biased	GO:0000075	cell cycle checkpoint signaling	31/430	57/2555	6.48602265966953e-11	6.52799104158504e-09	5.73099339650057e-09	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	31
prenatal-specific female-biased	GO:0045787	positive regulation of cell cycle	38/430	80/2555	8.89460930609304e-11	8.45482029040288e-09	7.42257747356419e-09	NCAPD2/RAD18/SPAG5/CDC14A/AURKA/CDC6/NCAPG/RAD51AP1/NR2E1/SMC4/ECT2/NCAPH/GPSM2/STIL/CCNB1/ROCK2/CDCA8/ESPL1/SMC2/NUSAP1/KIF23/KIF20B/BRCA2/PLK4/NCAPG2/INCENP/CHEK1/NCAPD3/CENPJ/SASS6/DBF4B/RACGAP1/E2F7/BUB1/STAT5B/ATAD5/GEN1/RAD51B	38
prenatal-specific female-biased	GO:0090068	positive regulation of cell cycle process	34/430	68/2555	1.58549223251023e-10	1.42777747885526e-08	1.25346117218398e-08	NCAPD2/RAD18/SPAG5/CDC14A/AURKA/CDC6/NCAPG/RAD51AP1/SMC4/ECT2/NCAPH/GPSM2/STIL/CCNB1/ROCK2/CDCA8/ESPL1/SMC2/NUSAP1/KIF23/KIF20B/PLK4/NCAPG2/INCENP/NCAPD3/CENPJ/SASS6/DBF4B/RACGAP1/E2F7/BUB1/ATAD5/GEN1/RAD51B	34
prenatal-specific female-biased	GO:1903046	meiotic cell cycle process	27/430	47/2555	2.18701415127463e-10	1.87099060641545e-08	1.64256273361521e-08	NCAPD2/ASPM/RAD54L/AURKA/RAD51AP1/SMC4/NCAPH/KIF18A/ZWINT/TOP2A/TEX15/ESPL1/HUS1/BRIP1/SMC2/BRCA2/NUF2/FANCD2/CENPC/INCENP/NCAPD3/EME1/CCNB2/SYCE2/PLK1/RAD51B/FANCA	27
prenatal-specific female-biased	GO:0000819	sister chromatid segregation	35/430	72/2555	2.30161438094525e-10	1.87526771704634e-08	1.64631765494179e-08	NCAPD2/SPAG5/CDC6/NCAPG/SMC4/CENPF/NCAPH/KIF18A/ZWINT/TOP2A/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF2C/NUF2/CENPC/NCAPG2/INCENP/NCAPD3/BUB1B/RACGAP1/SKA3/PLK1/BUB1/SMARCC1/GEN1/CEP97/KNTC1/PRC1/KIFC1	35
prenatal-specific female-biased	GO:0051304	chromosome separation	21/430	31/2555	3.07755890988731e-10	2.39350149764418e-08	2.10128065282736e-08	NCAPD2/NCAPG/SMC4/CENPF/NCAPH/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUF2/NCAPG2/INCENP/NCAPD3/BUB1B/PLK1/BUB1/TOP3A/GEN1/KNTC1	21
prenatal-specific female-biased	GO:0000070	mitotic sister chromatid segregation	32/430	63/2555	3.35137379320418e-10	2.49313067833581e-08	2.18874617981802e-08	NCAPD2/SPAG5/NCAPG/SMC4/CENPF/NCAPH/KIF18A/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUSAP1/KIF23/KIF11/KIF2C/NUF2/CENPC/NCAPG2/INCENP/NCAPD3/BUB1B/RACGAP1/SKA3/PLK1/BUB1/GEN1/CEP97/KNTC1/PRC1/KIFC1	32
prenatal-specific female-biased	GO:1901987	regulation of cell cycle phase transition	44/430	105/2555	4.65911320719332e-10	3.3215594572949e-08	2.91603269590564e-08	ANLN/BRCA1/USP28/ATP2B4/GTSE1/CDC14A/AURKA/CLSPN/CDC45/CDC6/CDK6/TIMELESS/CENPF/ZWINT/STIL/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/CENPJ/EME1/SASS6/BUB1B/DBF4B/E2F7/PLK1/BUB1/SMARCC1/ATAD5/GEN1/RAD51B/KNTC1/PRKDC	44
prenatal-specific female-biased	GO:1905818	regulation of chromosome separation	20/430	29/2555	5.08222101048962e-10	3.4782720595791e-08	3.05361237135524e-08	NCAPD2/NCAPG/SMC4/CENPF/NCAPH/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/NUF2/NCAPG2/INCENP/NCAPD3/BUB1B/PLK1/BUB1/GEN1/KNTC1	20
prenatal-specific female-biased	GO:0051983	regulation of chromosome segregation	25/430	44/2555	1.45436586316032e-09	9.57084612256658e-08	8.40234852927037e-08	NCAPD2/RAD18/CDC6/NCAPG/SMC4/CENPF/NCAPH/ZWINT/CCNB1/CDCA8/ESPL1/SMC2/CDK5RAP2/KIF2C/NUF2/NCAPG2/MKI67/INCENP/NCAPD3/BUB1B/PLK1/BUB1/SMARCC1/GEN1/KNTC1	25
prenatal-specific female-biased	GO:0140013	meiotic nuclear division	24/430	42/2555	2.68873568992247e-09	1.70376797650379e-07	1.49575619211351e-07	ASPM/RAD54L/AURKA/RAD51AP1/SMC4/NCAPH/KIF18A/ZWINT/TOP2A/TEX15/ESPL1/BRIP1/SMC2/BRCA2/NUF2/FANCD2/CENPC/INCENP/EME1/CCNB2/SYCE2/PLK1/RAD51B/FANCA	24
prenatal-specific female-biased	GO:0006974	DNA damage response	55/430	153/2555	2.7881650112277e-09	1.70376797650379e-07	1.49575619211351e-07	BRCA1/USP28/POLQ/HIPK2/RAD18/GTSE1/RAD54L/CLSPN/CDC45/CBX5/POLE2/NFATC4/PARP4/NFAT5/FOXM1/RAD51AP1/RFC5/TIMELESS/INO80D/TTF2/USP45/MCM8/STK33/TOP2A/TEX15/HUS1/BRIP1/MDC1/YAP1/DNA2/ZGRF1/BRCA2/PIF1/FANCI/TICRR/FANCD2/MMS22L/GINS4/CHEK1/DCLRE1C/EME1/WRN/E2F7/PCLAF/PLK1/POLH/SMARCC1/ATAD5/TOP3A/GEN1/RAD51B/FANCA/XRCC2/MDM4/PRKDC	55
prenatal-specific female-biased	GO:0044770	cell cycle phase transition	47/430	123/2555	4.59802923139386e-09	2.71283724652238e-07	2.38162893401054e-07	ANLN/BRCA1/USP28/ATP2B4/GTSE1/CDC14A/AURKA/CLSPN/CDC45/CDC6/CDK6/FOXM1/TIMELESS/CENPF/ZWINT/STIL/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/SKP2/INCENP/CHEK1/CENPJ/EME1/SASS6/BUB1B/CCNB2/DBF4B/E2F7/PLK1/BUB1/SMARCC1/ATAD5/GEN1/RAD51B/KNTC1/PRKDC	47
prenatal-specific female-biased	GO:0007093	mitotic cell cycle checkpoint signaling	25/430	46/2555	5.12862073123671e-09	2.91068552945425e-07	2.55532206498583e-07	BRCA1/GTSE1/CLSPN/CDC6/CENPF/ZWINT/STK33/CCNB1/CDCA8/HUS1/CDK5RAP2/MDC1/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	25
prenatal-specific female-biased	GO:0010948	negative regulation of cell cycle process	33/430	72/2555	5.27359739410179e-09	2.91068552945425e-07	2.55532206498583e-07	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/MDM1/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	33
prenatal-specific female-biased	GO:0022414	reproductive process	64/430	193/2555	5.4707822189612e-09	2.92515886770081e-07	2.56802836396632e-07	CFTR/NCAPD2/ATP2B4/ASPM/MAP3K4/RAD54L/AURKA/RFX2/CECR2/STK4/CFAP69/DNAH11/RAD51AP1/SMAD5/SMC4/PMFBP1/NCAPH/KIF18A/DNAI1/ZWINT/MCM8/TUBGCP3/TOP2A/SPATA6/TEX15/ESPL1/HUS1/BRIP1/SMC2/TUBGCP4/MNS1/BRCA2/PLK4/NUF2/NPHP1/FANCD2/CENPC/TTC12/INCENP/ENKUR/NCAPD3/EME1/CCNB2/RACGAP1/SYCE2/SGO2/ITGA2/E2F7/PLK1/CHD7/FUT10/SMARCC1/STAT5B/TOP3A/DNHD1/RAD51B/SPACA6/FANCA/CFAP54/FSIP2/XRCC2/VPS13A/CFAP44/PRKDC	64
prenatal-specific female-biased	GO:0000003	reproduction	64/430	194/2555	6.93048515029407e-09	3.59335154307671e-07	3.15464188499829e-07	CFTR/NCAPD2/ATP2B4/ASPM/MAP3K4/RAD54L/AURKA/RFX2/CECR2/STK4/CFAP69/DNAH11/RAD51AP1/SMAD5/SMC4/PMFBP1/NCAPH/KIF18A/DNAI1/ZWINT/MCM8/TUBGCP3/TOP2A/SPATA6/TEX15/ESPL1/HUS1/BRIP1/SMC2/TUBGCP4/MNS1/BRCA2/PLK4/NUF2/NPHP1/FANCD2/CENPC/TTC12/INCENP/ENKUR/NCAPD3/EME1/CCNB2/RACGAP1/SYCE2/SGO2/ITGA2/E2F7/PLK1/CHD7/FUT10/SMARCC1/STAT5B/TOP3A/DNHD1/RAD51B/SPACA6/FANCA/CFAP54/FSIP2/XRCC2/VPS13A/CFAP44/PRKDC	64
prenatal-specific female-biased	GO:1901988	negative regulation of cell cycle phase transition	31/430	66/2555	7.55372500767384e-09	3.6542629485151e-07	3.20811666155898e-07	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	31
prenatal-specific female-biased	GO:0006281	DNA repair	44/430	113/2555	7.5555436774012e-09	3.6542629485151e-07	3.20811666155898e-07	BRCA1/USP28/POLQ/RAD18/RAD54L/CLSPN/CDC45/POLE2/PARP4/FOXM1/RAD51AP1/RFC5/TIMELESS/INO80D/TTF2/USP45/MCM8/TEX15/HUS1/BRIP1/MDC1/DNA2/ZGRF1/BRCA2/PIF1/FANCI/TICRR/FANCD2/MMS22L/GINS4/CHEK1/DCLRE1C/EME1/WRN/PCLAF/PLK1/POLH/SMARCC1/TOP3A/GEN1/RAD51B/FANCA/XRCC2/PRKDC	44
prenatal-specific female-biased	GO:0140694	non-membrane-bounded organelle assembly	37/430	87/2555	7.68868884550226e-09	3.6542629485151e-07	3.20811666155898e-07	ANLN/BRCA1/ASPM/WDR62/SPAG5/AURKA/CEP152/MDM1/CENPF/GPSM2/STIL/TUBGCP3/CEP85/MYH11/CDCA8/PAN2/CDK5RAP2/KIF23/TUBGCP4/KIF11/PLK4/CENPC/DOCK5/INCENP/CENPJ/SASS6/CCNB2/STARD9/RACGAP1/PLK1/CEP135/RTTN/CEP97/KNTC1/PRC1/KIFC1/PRKDC	37
prenatal-specific female-biased	GO:0070925	organelle assembly	66/430	204/2555	9.58401669243111e-09	4.43196015155395e-07	3.89086538267402e-07	ANLN/BRCA1/MPHOSPH9/ASPM/ALPK1/WDR62/SPAG5/CDC14A/AURKA/RFX2/HPS4/CEP152/CFAP69/MDM1/NPHP3/CENPF/WDR35/DNAL1/GPSM2/DNAI1/STIL/TTC21B/TUBGCP3/CEP85/SPATA6/MYH11/CDCA8/PAN2/CDK5RAP2/STX17/YAP1/KIF23/TUBGCP4/KIF11/MNS1/PLK4/WDPCP/CENPC/DOCK5/TTC12/INCENP/CENPJ/SASS6/HYDIN/CCNB2/STARD9/RACGAP1/INTU/KIF27/TTC8/PLK1/CEP135/RTTN/KCNJ10/DNHD1/CEP97/KNTC1/KIF24/DYNC2H1/CFAP54/FSIP2/LRBA/PRC1/CFAP44/KIFC1/PRKDC	66
prenatal-specific female-biased	GO:0006310	DNA recombination	28/430	57/2555	1.19372278018169e-08	5.37489388655493e-07	4.71867702858524e-07	BRCA1/POLQ/RAD54L/CDC45/RAD51AP1/TIMELESS/INO80D/MCM8/TOP2A/TEX15/HUS1/BRIP1/ZGRF1/BRCA2/PIF1/FANCD2/MMS22L/GINS4/CHEK1/DCLRE1C/EME1/WRN/ATAD5/TOP3A/GEN1/RAD51B/XRCC2/PRKDC	28
prenatal-specific female-biased	GO:0045786	negative regulation of cell cycle	34/430	79/2555	2.24880471992078e-08	9.86590993790885e-07	8.66138821950594e-07	BRCA1/USP28/GTSE1/CLSPN/CDC45/CDC6/CDK6/MDM1/TIMELESS/CENPF/ZWINT/STK33/CCNB1/CDCA8/ESPL1/HUS1/BRIP1/CDK5RAP2/MDC1/DNA2/BRCA2/TICRR/NUF2/FANCD2/INCENP/CHEK1/EME1/BUB1B/E2F7/PLK1/BUB1/GEN1/KNTC1/PRKDC	34
