Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
male-biased	GO:0034703	cation channel complex	23/534	178/14492	1.62777343733012e-07	3.52969819042109e-06	3.05714789614908e-06	KCND3/KCNIP2/KCNK4/KCNC1/KCNA1/SCN8A/HSPA2/CACNA1H/DLG4/SCN1B/CALM3/KCNS3/CACNB4/UNC80/KCNB1/SNAP25/KCNJ4/KCNAB1/KCNIP4/KCNQ5/KCNH2/KCNV1/KCNQ3	23
male-biased	GO:0043025	neuronal cell body	40/534	456/14492	3.39270769200301e-07	6.72876871341507e-06	5.82793202311627e-06	GJC2/RGS8/KCND3/PRKCZ/DVL1/SV2A/RAP1GAP/NCDN/ATOH7/SNCG/KCNC1/THY1/FEZ1/ASCL1/KCNA1/LRP6/SLC38A1/PDE1B/ENO2/NDN/KATNB1/MAP2K4/CDK5R1/SYT4/SCN1B/SLC8A1/MAP2/KCNB1/SLC12A5/SNAP25/CD200/ATP2B2/KCNIP4/CPLX1/UCHL1/GLRA1/SNCAIP/CDK5/LMTK2/CALB1	40
male-biased	GO:0150034	distal axon	28/534	259/14492	3.42971220829409e-07	6.72876871341507e-06	5.82793202311627e-06	DVL1/ACAP3/SNCG/KCNC1/BRSK2/THY1/FEZ1/KCNA1/KATNB1/PRKCB/CDK5R1/CBARP/RAB3A/ATCAY/BRSK1/LRRTM1/SLC8A1/BIN1/MAP2/LAMP5/SNAP25/CPLX1/PCDHGB1/KCNQ5/CDK5/LMTK2/ORAI2/CALB1	28
male-biased	GO:0098982	GABA-ergic synapse	13/534	74/14492	2.65940282334837e-06	4.98033619645239e-05	4.3135768283019e-05	KCND3/SV2A/LRFN4/CLSTN3/LRRTM1/CBLN4/LHFPL4/ATP2B2/GLRB/GABRA1/GABRB2/GABRG2/CALB1	13
male-biased	GO:0042734	presynaptic membrane	19/534	156/14492	4.71681445392451e-06	8.44925023920391e-05	7.31807826032224e-05	CHRNB2/DNAJC6/GPR158/KCNC1/KCNA1/SCN8A/SYT1/NPTN/GRIN2A/LRRC4B/ADAM23/RIMS4/SNAP25/ATP2B2/CDH9/SNCAIP/CLTB/KCNQ5/APBA1	19
male-biased	GO:0032590	dendrite membrane	9/534	40/14492	1.1526224534068e-05	0.0001978668545015	0.000171376759519695	KCNC1/THY1/SLC9A5/LAMP5/KCNB1/SLC12A5/ATP2B2/GABRA1/GABRG2	9
male-biased	GO:0098839	postsynaptic density membrane	14/534	97/14492	1.20511839078906e-05	0.000198603510802038	0.000172014793464207	PLPPR4/LRFN4/SCN8A/CLSTN3/NETO2/GRIN2A/DLG4/NETO1/LRFN1/LIN7B/LRRC4B/ATP2B2/PRR7/LRRC4	14
male-biased	GO:0032589	neuron projection membrane	10/534	57/14492	3.84723351307977e-05	0.00060963854130341	0.000528021117787061	KCNC1/THY1/SLC9A5/LAMP5/KCNB1/SLC12A5/ROBO2/ATP2B2/GABRA1/GABRG2	10
male-biased	GO:0044305	calyx of Held	6/534	19/14492	4.38179382051983e-05	0.000668629279279322	0.000579114271016071	KCNC1/KCNA1/PRKCB/CPLX1/KCNQ5/CALB1	6
male-biased	GO:0030658	transport vesicle membrane	21/534	221/14492	6.96915677588447e-05	0.00102546163988014	0.00088817449136272	SV2A/SYT12/CNIH2/SVOP/DNM1L/SYT1/SV2B/SYNGR3/SYT4/CBARP/RAB3A/BIN1/LAMP5/DNAJC5/SYNGR1/RAB3C/CLTB/DGKI/AMPH/AP1S1/ATP6V1H	21
male-biased	GO:0043194	axon initial segment	6/534	21/14492	8.22913199621761e-05	0.00116910426980747	0.00101258647793748	ANK3/KCNA1/SCN8A/BIN1/MAP2/KCNQ3	6
male-biased	GO:0030427	site of polarized growth	17/534	161/14492	9.33978387333028e-05	0.00124136536127598	0.00107517337116136	DVL1/ACAP3/THY1/FEZ1/FRY/KATNB1/CDK5R1/CBARP/ATCAY/LRRTM1/MAP2/LAMP5/SNAP25/PCDHGB1/CDK5/LMTK2/ORAI2	17
male-biased	GO:0060076	excitatory synapse	10/534	63/14492	9.34037043678526e-05	0.00124136536127598	0.00107517337116136	SCN8A/SYT1/DLG4/NETO1/C1QL2/LRRTM1/PPP3R1/ATP2B2/LRRC4/PLXNA4	10
male-biased	GO:0043197	dendritic spine	17/534	166/14492	0.000136252600329444	0.00175425222924159	0.00151939577341058	KCND3/DVL1/FBXO2/CNIH2/ANKS1B/ITPKA/SLC9A5/GRIN2A/ARHGAP44/CDK5R1/DLG4/ATP2B2/RGS14/DGKI/LRRC4/CALB1/APBA1	17
male-biased	GO:0033268	node of Ranvier	5/534	15/14492	0.000147258723726361	0.00183850285379577	0.00159236706039031	ANK3/SCN8A/SCN1B/BIN1/KCNQ3	5
male-biased	GO:0044309	neuron spine	17/534	168/14492	0.000157709508336265	0.00191106815983944	0.00165521744043324	KCND3/DVL1/FBXO2/CNIH2/ANKS1B/ITPKA/SLC9A5/GRIN2A/ARHGAP44/CDK5R1/DLG4/ATP2B2/RGS14/DGKI/LRRC4/CALB1/APBA1	17
male-biased	GO:0030426	growth cone	16/534	156/14492	0.00020903880412196	0.0024606853513785	0.00213125276984494	DVL1/ACAP3/THY1/FEZ1/KATNB1/CDK5R1/CBARP/ATCAY/LRRTM1/MAP2/LAMP5/SNAP25/PCDHGB1/CDK5/LMTK2/ORAI2	16
male-biased	GO:0043204	perikaryon	15/534	143/14492	0.000255875632446019	0.00288712375251166	0.00250060028641148	GJC2/RGS8/NCDN/ATOH7/KCNA1/ENO2/NDN/MAP2K4/CDK5R1/SCN1B/KCNB1/SLC12A5/CPLX1/GLRA1/CDK5	15
male-biased	GO:0031594	neuromuscular junction	10/534	71/14492	0.000259280531172163	0.00288712375251166	0.00250060028641148	SV2A/ANK3/FCHSD2/SYNGR3/CDK5R1/DLG4/DNAJC5/SYNGR1/ACHE/CDK5	10
male-biased	GO:0048786	presynaptic active zone	10/534	72/14492	0.000291357890652353	0.00315893291970446	0.00273602008119522	SV2A/SCN8A/ARHGAP44/CNTNAP1/RAB3A/BRSK1/RIMS4/SNAP25/ATP2B2/APBA1	10
male-biased	GO:0030133	transport vesicle	29/534	396/14492	0.000352250314720992	0.00372120845294997	0.00322301907396535	SV2A/SYT12/CNIH2/SVOP/DNM1L/SYT1/SV2B/GRIN2A/RAB40C/SYNGR3/DLG4/SYT4/CBARP/RAB3A/BRSK1/BIN1/LAMP5/DNAJC5/SNAP25/SYNGR1/SNCAIP/RAB3C/CLTB/DGKI/AMPH/AP1S1/ATP6V1H/LGI3/APBA1	29
male-biased	GO:0098685	Schaffer collateral - CA1 synapse	11/534	88/14492	0.000376340458919958	0.00387630672687556	0.00335735304141752	PRKCZ/DVL1/INA/NETO1/PPP3R1/NEFH/CPLX1/MAPK9/LRRC4/PRKAR1B/APBA1	11
male-biased	GO:0044306	neuron projection terminus	13/534	121/14492	0.000515346872791398	0.00517860759975746	0.00448530397628457	SNCG/KCNC1/KCNA1/SYT1/PRKCB/DLG4/RAB3A/SLC8A1/BIN1/CPLX1/UCHL1/KCNQ5/CALB1	13
male-biased	GO:0019897	extrinsic component of plasma membrane	11/534	92/14492	0.000553759241745953	0.00543211446665078	0.0047048717531799	DNAJC6/FBXO2/GNG3/GNB5/CARMIL2/DLG4/CDH7/GNAL/SNAP25/CDH9/GNAI1	11
male-biased	GO:0034707	chloride channel complex	7/534	47/14492	0.00155073750552656	0.0148582291227196	0.0128690333995962	BEST4/GABRB3/GLRB/GLRA1/GABRA1/GABRB2/GABRG2	7
male-biased	GO:0030315	T-tubule	7/534	49/14492	0.00198815762654011	0.018616385048512	0.0161240534783995	ATP1B1/PPP3CB/ANK3/RTN2/SCN1B/SLC8A1/BIN1	7
male-biased	GO:1902711	GABA-A receptor complex	4/534	16/14492	0.00232958186730182	0.0213286162072966	0.0184731755091302	GABRB3/GABRA1/GABRB2/GABRG2	4
male-biased	GO:0019898	extrinsic component of membrane	14/534	161/14492	0.00253646207144055	0.0227178776833371	0.0196764449020217	DNAJC6/FBXO2/GNG3/GNB5/CARMIL2/WDR45B/DLG4/CDH7/GNAL/BIN1/SNAP25/CDH9/GNAI1/ATP6V1H	14
male-biased	GO:0032809	neuronal cell body membrane	5/534	27/14492	0.00274633213776971	0.024074230654492	0.0208512115275237	RGS8/KCNC1/THY1/KCNB1/ATP2B2	5
male-biased	GO:0098562	cytoplasmic side of membrane	15/534	184/14492	0.00337617030863997	0.0289787951491597	0.0250991608471261	RGS8/PTPN20/BORCS7/GNG3/C2CD2L/PRMT8/GNB5/CARMIL2/DLG4/GNAL/BORCS8/AP2S1/CACNB4/KCNAB1/GNAI1	15
male-biased	GO:0009898	cytoplasmic side of plasma membrane	13/534	149/14492	0.00345880878194128	0.0290822289420369	0.0251887470908291	RGS8/PTPN20/GNG3/C2CD2L/PRMT8/GNB5/CARMIL2/DLG4/GNAL/AP2S1/CACNB4/KCNAB1/GNAI1	13
male-biased	GO:0098686	hippocampal mossy fiber to CA3 synapse	6/534	41/14492	0.00365246027881898	0.0298445013972289	0.0258489677405739	SYT12/SYT1/C1QL2/PPP3R1/PRKAR1B/CALB1	6
male-biased	GO:1902710	GABA receptor complex	4/534	18/14492	0.00369434361955989	0.0298445013972289	0.0258489677405739	GABRB3/GABRA1/GABRB2/GABRG2	4
male-biased	GO:0044298	cell body membrane	5/534	29/14492	0.00380261643595405	0.0301284225310205	0.0260948779714256	RGS8/KCNC1/THY1/KCNB1/ATP2B2	5
male-biased	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	6/534	42/14492	0.00413128031975743	0.0321148583347181	0.0278153729572546	GNG3/GNB5/CARMIL2/DLG4/GNAL/GNAI1	6
male-biased	GO:0043679	axon terminus	10/534	107/14492	0.00608359519804993	0.0464155781777143	0.0402015355192773	SNCG/KCNC1/KCNA1/PRKCB/RAB3A/SLC8A1/BIN1/CPLX1/KCNQ5/CALB1	10
male-biased	GO:0043186	P granule	4/534	21/14492	0.0066209887614528	0.0478569713985711	0.0414499573431671	HENMT1/CARHSP1/ANKRD34B/PIWIL2	4
male-biased	GO:0045495	pole plasm	4/534	21/14492	0.0066209887614528	0.0478569713985711	0.0414499573431671	HENMT1/CARHSP1/ANKRD34B/PIWIL2	4
male-biased	GO:0060293	germ plasm	4/534	21/14492	0.0066209887614528	0.0478569713985711	0.0414499573431671	HENMT1/CARHSP1/ANKRD34B/PIWIL2	4
up-regulated	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	15/2400	32/14492	6.19695779548542e-05	0.0337734199853956	0.030136784226466	WDR77/DCAF8/DDB1/CUL4A/DCAF11/DCAF5/DET1/DCAF7/DDA1/TRPC4AP/CRBN/DCAF1/ERCC8/DCAF12/CUL4B	15
down-regulated	GO:0097060	synaptic membrane	121/1599	369/14492	5.27222074583933e-30	2.72046590485309e-27	2.21433271325252e-27	TMEM240/GABRD/OPRD1/DNAJC6/LRRC7/PLPPR4/KCNA3/KCND3/CHRNB2/DNM3/KCNK1/CHRM3/GPR158/GAD2/KCNC1/CHRM4/SYT7/CHRM1/SHANK2/DLG2/GRM5/CRYAB/KCNA1/CLSTN3/GRIN2B/PTPRO/CNTN1/SLC4A8/SCN8A/SLC16A7/GRIP1/SYT1/ATP2B1/PCDH8/PCDH17/NRXN3/GABRB3/GABRA5/GABRG3/NPTN/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/CDH8/SLC9A5/DLG4/CACNG5/GRIN3B/PTPRS/SLC1A6/UNC13A/LIN7B/KCNC3/PRKCG/CACNG8/LRRTM1/KCNJ3/SCN2A/ADAM23/SNAP25/FLRT3/RIMS4/KCNB1/SYNJ1/KCNJ4/GRM7/LHFPL4/ATP2B2/CLSTN2/SLITRK3/NSG1/KCTD8/GABRG1/GABRB1/GRID2/GLRB/GRIA2/GPM6A/SLC6A3/CDH9/RGS7BP/LRRTM2/GABRB2/GABRA6/GABRA1/GABRG2/TENM2/DRD1/PRRT1/KCNQ5/SNAP91/CNR1/GRIK2/GRM1/GRID2IP/DGKB/NRCAM/KCND2/DGKI/CNTNAP2/HTR5A/PNOC/ANK1/CLTA/APBA1/STXBP1/DNM1/GRIN1/NLGN4X/GLRA2/SYAP1/CNKSR2/ATP6AP2/GRIPAP1/SYP/DLG3/GRIA3/GABRA3/ATP2B3	121
down-regulated	GO:0099572	postsynaptic specialization	103/1599	327/14492	4.1115689723585e-24	1.06078479486849e-21	8.63429484195285e-22	PRKCZ/CAMK2N1/SH2D5/OPRD1/DNAJC6/LRRC7/PLPPR4/KCND3/ATP1A1/CHRNB2/RUSC1/DNM3/NEURL1/GNG3/CHRM1/SHANK2/DLG2/GRM5/RPS25/CLSTN3/GRIN2B/PTPRO/SCN8A/SLC16A7/GRIP1/RPL6/CABP1/RTN1/AKAP5/SIPA1L1/GABRA5/PAK6/NPTN/PDPK1/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/DLG4/ARHGAP44/RNF112/CDK5R1/NSF/CACNG5/DLGAP1/GRIN3B/PTPRS/HOMER3/SLC8A2/LIN7B/PRKCG/CACNG8/DTNB/SLC8A1/RTN4/ADD2/LRRTM1/INPP4A/LZTS3/FLRT3/KCNB1/NEFH/ITPR1/LHFPL4/ATP2B2/SYN2/RPL14/BSN/CLSTN2/SLITRK3/GABRB1/GRID2/GLRB/GRIA2/RGS7BP/PJA2/LRRTM2/CAMK2A/GABRB2/CAP2/PRRT1/GRIK2/GRM1/GRID2IP/PCLO/NRCAM/KCND2/DGKI/CDK5/HTR5A/DLGAP2/PSD3/DMTN/GRIN1/NLGN4X/CNKSR2/SYN1/ARHGEF9/DLG3/DRP2/PAK3/GRIA3	103
down-regulated	GO:0098984	neuron to neuron synapse	105/1599	347/14492	4.97550687226861e-23	8.55787182030202e-21	6.96570962117606e-21	PRKCZ/CAMK2N1/SH2D5/OPRD1/DNAJC6/LRRC7/PLPPR4/ATP1A1/RUSC1/DNM3/C1QL3/NEURL1/SYT7/GNG3/CHRM1/SHANK2/DLG2/GRM5/RPS25/CLSTN3/GRIN2B/PTPRO/SLC4A8/SCN8A/SLC16A7/GRIP1/SYT1/RPL6/CABP1/RTN1/AKAP5/SIPA1L1/PAK6/NPTN/PDPK1/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/DLG4/ATP1B2/ARHGAP44/RNF112/CDK5R1/NSF/CACNG5/DLGAP1/GRIN3B/PTPRS/HOMER3/ATP1A3/SLC8A2/LIN7B/PRKCG/CACNG8/DTNB/SLC8A1/RTN4/PPP3R1/ADD2/INPP4A/LZTS3/FLRT3/NEFH/YWHAH/ITPR1/GRM7/ATP2B2/SYN2/RPL14/BSN/CLSTN2/SLITRK3/GRID2/GRIA2/RGS7BP/PJA2/LRRTM2/CAMK2A/CAP2/PRRT1/GRIK2/GRM1/GRID2IP/PCLO/NRCAM/PLXNA4/DGKI/CDK5/DLGAP2/PSD3/DMTN/PENK/CALB1/MAL2/GRIN1/NLGN4X/CNKSR2/SYN1/ARHGEF9/DLG3/DRP2/PAK3/GRIA3	105
down-regulated	GO:0045211	postsynaptic membrane	86/1599	255/14492	1.59228093940413e-22	2.05404241183133e-20	1.67189498637434e-20	GABRD/OPRD1/LRRC7/PLPPR4/KCNA3/KCND3/CHRNB2/DNM3/CHRM3/GPR158/KCNC1/CHRM4/CHRM1/SHANK2/DLG2/GRM5/KCNA1/CLSTN3/GRIN2B/PTPRO/CNTN1/SCN8A/SLC16A7/GRIP1/PCDH8/PCDH17/GABRB3/GABRA5/GABRG3/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/SLC9A5/DLG4/CACNG5/GRIN3B/PTPRS/LIN7B/KCNC3/CACNG8/LRRTM1/FLRT3/KCNB1/KCNJ4/GRM7/LHFPL4/ATP2B2/CLSTN2/SLITRK3/NSG1/KCTD8/GABRG1/GABRB1/GRID2/GLRB/GRIA2/SLC6A3/CDH9/RGS7BP/LRRTM2/GABRB2/GABRA6/GABRA1/GABRG2/TENM2/DRD1/PRRT1/GRIK2/GRM1/GRID2IP/DGKB/NRCAM/KCND2/HTR5A/ANK1/GRIN1/NLGN4X/GLRA2/SYAP1/CNKSR2/ATP6AP2/DLG3/GRIA3/GABRA3	86
down-regulated	GO:1902495	transmembrane transporter complex	109/1599	382/14492	1.25990245316588e-21	1.30021933166719e-19	1.05831806065934e-19	GABRD/KCNAB2/UQCRH/KCNA3/KCND3/ATP1A1/CHRNB2/CACNA1E/KCNK2/KCNK1/RYR2/KCNIP2/ABCC8/KCNC1/NDUFC2/DLG2/SCN2B/KCNA1/GRIN2B/CACNB3/SCN8A/BEST3/TRPC4/ATP6V1D/CALM1/NDUFB1/GABRB3/GABRA5/GABRG3/CACNA1H/PKD1/ATP6V0C/GRIN2A/SHISA9/NDUFAB1/CACNG3/DLG4/ATP1B2/KCNAB3/KCNH6/CACNG5/NDUFV2/GRIN3B/NDUFA11/NDUFA13/SCN1B/ATP1A3/CALM3/KCNC3/CACNG8/NDUFA3/KCNG3/CALM2/CACNB4/KCNJ3/SCN3A/SCN2A/SCN1A/SUMO1/UNC80/SNAP25/KCNS1/KCNB1/KCNQ2/KCNJ4/CACNA1I/CACNA1D/CACNA2D3/ATP6V1A/NDUFB4/KCNAB1/KCNMB2/NDUFB5/CLCN2/KCNIP4/GABRG1/GABRB1/GRID2/NDUFC1/GLRB/GRIA2/UQCRQ/GABRB2/GABRA6/GABRA1/GABRG2/KCNQ5/GRIK2/PLN/CACNA2D1/KCND2/NDUFA5/ATP6V1F/NDUFB2/CNTNAP2/ATP6V1H/KCNB2/UQCRB/KCNS2/KCNQ3/NDUFB6/GRIN1/CACNA1B/GLRA2/NDUFB11/DLG3/NDUFA1/GRIA3/GABRA3	109
