Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
male-biased	GO:0007269	neurotransmitter secretion	24/502	127/13370	4.79464502070386e-11	2.6002958162284e-08	2.44863362373139e-08	DVL1/SV2A/GPR158/SNCG/SYT12/SYT1/SV2B/PRKCB/SYT4/LIN7B/RAB3A/BRSK1/CACNB4/PREPL/RIMS4/SNPH/DNAJC5/NAPB/SNAP25/CADPS/CPLX1/SNCAIP/GRM4/CDK5	24
male-biased	GO:0099643	signal release from synapse	24/502	127/13370	4.79464502070386e-11	2.6002958162284e-08	2.44863362373139e-08	DVL1/SV2A/GPR158/SNCG/SYT12/SYT1/SV2B/PRKCB/SYT4/LIN7B/RAB3A/BRSK1/CACNB4/PREPL/RIMS4/SNPH/DNAJC5/NAPB/SNAP25/CADPS/CPLX1/SNCAIP/GRM4/CDK5	24
male-biased	GO:0042391	regulation of membrane potential	41/502	371/13370	5.18782778346034e-10	2.41159880105428e-07	2.27094235754181e-07	CHRNB2/KCND3/RGS4/PRKCZ/MLLT11/DVL1/ATP1B1/ANK3/KCNIP2/KCNK4/KCNC1/KCNA1/SCN8A/KCNK10/GABRB3/GRIN2A/CACNA1H/CNTNAP1/DLG4/NETO1/SCN1B/CALM3/CACNB4/SLC8A1/SLC4A3/BIN1/KCNB1/RIMS4/KCNH8/FGF12/TUSC2/GLRB/GLRA1/GABRA1/GABRB2/GABRG2/KCNQ5/KCNH2/CDK5/PRKAR1B/KCNQ3	41
male-biased	GO:0016079	synaptic vesicle exocytosis	18/502	82/13370	1.02430146144255e-09	3.77026257102903e-07	3.55036209499742e-07	DVL1/SV2A/SYT12/SYT1/SV2B/PRKCB/SYT4/RAB3A/CACNB4/PREPL/RIMS4/SNPH/DNAJC5/NAPB/SNAP25/CADPS/CPLX1/CDK5	18
male-biased	GO:0048167	regulation of synaptic plasticity	27/502	183/13370	1.04278927901848e-09	3.77026257102903e-07	3.55036209499742e-07	PRKCZ/NCDN/PPP3CB/SYT12/HRAS/SLC38A1/ITPKA/NPTN/GRIN2A/JPH3/NOG/DLG4/NETO1/SYT4/RAB3A/BRSK1/LRRTM1/KCNB1/RIMS4/SNAP25/SYNGR1/NSG1/RGS14/CDK5/PRKAR1B/CALB1/KCNQ3	27
male-biased	GO:0006836	neurotransmitter transport	26/502	179/13370	3.00331439310121e-09	9.77278503515134e-07	9.20278757717645e-07	DVL1/SV2A/GPR158/SNCG/SYT12/SLC38A1/SYT1/SV2B/SYNGR3/PRKCB/SYT4/LIN7B/RAB3A/BRSK1/CACNB4/PREPL/RIMS4/SNPH/DNAJC5/NAPB/SNAP25/CADPS/CPLX1/SNCAIP/GRM4/CDK5	26
male-biased	GO:0035418	protein localization to synapse	16/502	71/13370	5.84002844737372e-09	1.72758659706855e-06	1.62682514931147e-06	PRKCZ/DVL1/HRAS/CLSTN3/NETO2/GRIN2A/ARHGAP44/DLG4/NETO1/C1QL2/LRRTM1/SNAP25/LHFPL4/NSG1/CPLX1/CDK5	16
male-biased	GO:0062237	protein localization to postsynapse	12/502	38/13370	7.65247893248409e-09	1.91547434202332e-06	1.80375434594827e-06	PRKCZ/HRAS/NETO2/GRIN2A/ARHGAP44/DLG4/NETO1/C1QL2/SNAP25/LHFPL4/NSG1/CPLX1	12
male-biased	GO:1903539	protein localization to postsynaptic membrane	12/502	38/13370	7.65247893248409e-09	1.91547434202332e-06	1.80375434594827e-06	PRKCZ/HRAS/NETO2/GRIN2A/ARHGAP44/DLG4/NETO1/C1QL2/SNAP25/LHFPL4/NSG1/CPLX1	12
male-biased	GO:0071805	potassium ion transmembrane transport	25/502	178/13370	1.21930604346667e-08	2.83401561817182e-06	2.66872172370788e-06	RGS7/KCND3/RGS4/ATP1B1/ANK3/KCNIP2/KCNK4/KCNC1/KCNA1/KCNK10/SLC9A5/NETO1/KCNS3/BIN1/KCNB1/SLC12A5/SNAP25/KCNJ4/KCNH8/KCNAB1/KCNIP4/KCNQ5/KCNH2/KCNV1/KCNQ3	25
male-biased	GO:0006887	exocytosis	33/502	292/13370	1.54680459091314e-08	3.26473711777436e-06	3.07432140194778e-06	DVL1/SV2A/PPP3CB/SYT12/BRSK2/SYT1/RAB15/SV2B/PDPK1/SYNGR3/PRKCB/ARHGAP44/NSF/SYT4/LIN7B/CBARP/RAB3A/CACNB4/PREPL/KCNB1/RIMS4/SNPH/DNAJC5/NAPB/ATP9A/SNAP25/SYNGR1/CADPS/CPLX1/RAB3C/CDK5/KCNQ3/LGI3	33
male-biased	GO:0050808	synapse organization	42/502	433/13370	1.60527946786692e-08	3.26473711777436e-06	3.07432140194778e-06	CHRNB2/DVL1/GPR158/ZNF365/SNCG/INA/ANK3/LRFN4/CLSTN3/ITPKA/GABRB3/NPTN/ARHGAP44/CNTNAP1/CDK5R1/DLG4/LRFN1/PIN1/RAB3A/LRRC4B/C1QL2/LRRTM1/CACNB4/ADD2/CBLN4/SNAP25/NEFH/OXTR/ROBO2/LHFPL4/CAMKV/GLRB/CDH9/GABRA1/GABRB2/GABRG2/CAP2/LRRC4/PLXNA4/ACHE/CDK5/FRRS1L	42
male-biased	GO:1902414	protein localization to cell junction	18/502	97/13370	1.74324106740786e-08	3.33676849020304e-06	3.1421515462689e-06	PRKCZ/DVL1/HRAS/CLSTN3/NETO2/GRIN2A/ARHGAP44/DLG4/NETO1/C1QL2/LRRTM1/SNAP25/LHFPL4/NSG1/CPLX1/MAPK9/CDK5/TJP2	18
male-biased	GO:0006813	potassium ion transport	26/502	200/13370	3.17647083435e-08	5.74235338609716e-06	5.40743075952798e-06	RGS7/KCND3/RGS4/ATP1B1/ANK3/KCNIP2/KCNK4/KCNC1/KCNA1/KCNK10/SLC9A5/NSF/NETO1/KCNS3/BIN1/KCNB1/SLC12A5/SNAP25/KCNJ4/KCNH8/KCNAB1/KCNIP4/KCNQ5/KCNH2/KCNV1/KCNQ3	26
male-biased	GO:0045055	regulated exocytosis	25/502	189/13370	4.13763875696259e-08	7.08625079745067e-06	6.67294538588261e-06	DVL1/SV2A/PPP3CB/SYT12/SYT1/RAB15/SV2B/PDPK1/SYNGR3/PRKCB/SYT4/CBARP/RAB3A/CACNB4/PREPL/KCNB1/RIMS4/SNPH/DNAJC5/NAPB/SNAP25/SYNGR1/CADPS/CPLX1/CDK5	25
male-biased	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	15/502	77/13370	1.39158419428774e-07	2.26410748410615e-05	2.13205346819559e-05	PRKCZ/CALY/HRAS/NETO2/ARHGAP44/DLG4/NETO1/AP2S1/C1QL2/PPP3R1/SNAP25/LHFPL4/NSG1/CPLX1/FRRS1L	15
male-biased	GO:0001508	action potential	19/502	126/13370	2.2463327019558e-07	3.46796267323564e-05	3.26569383165301e-05	CHRNB2/KCND3/ATP1B1/ANK3/KCNIP2/KCNA1/SCN8A/CNTNAP1/SCN1B/CALM3/CACNB4/SLC8A1/SLC4A3/BIN1/KCNB1/FGF12/GLRA1/KCNH2/KCNQ3	19
male-biased	GO:1904062	regulation of monoatomic cation transmembrane transport	28/502	250/13370	2.34465823021463e-07	3.46796267323564e-05	3.26569383165301e-05	GJC2/RGS7/RGS4/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/THY1/ISCU/FGF14/GNB5/GRIN2A/PDPK1/JPH3/NETO1/CBARP/SCN1B/CALM3/CACNB4/SLC8A1/PPP3R1/BIN1/FGF12/KCNAB1/KCNIP4/KCNH2/WNK2	28
male-biased	GO:0034765	regulation of monoatomic ion transmembrane transport	30/502	283/13370	2.910036205075e-07	4.09511004640267e-05	3.8562628489885e-05	GJC2/RGS7/RGS4/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/THY1/ISCU/FGF14/GNB5/GRIN2A/PDPK1/JPH3/NETO1/CBARP/SCN1B/CALM3/CACNB4/SLC8A1/PPP3R1/BIN1/KCNJ4/FGF12/KCNAB1/KCNIP4/KCNH2/TCAF1/WNK2	30
male-biased	GO:0007416	synapse assembly	23/502	181/13370	3.02036389408924e-07	4.09511004640267e-05	3.8562628489885e-05	CHRNB2/DVL1/LRFN4/CLSTN3/GABRB3/NPTN/LRFN1/LRRC4B/C1QL2/LRRTM1/ADD2/CBLN4/SNAP25/OXTR/ROBO2/LHFPL4/CDH9/GABRA1/GABRB2/GABRG2/LRRC4/ACHE/CDK5	23
male-biased	GO:0017157	regulation of exocytosis	21/502	157/13370	4.1779021395245e-07	5.43795742480509e-05	5.12078868553929e-05	DVL1/SYT12/SYT1/RAB15/SV2B/PDPK1/PRKCB/NSF/SYT4/CBARP/RAB3A/CACNB4/PREPL/KCNB1/RIMS4/ATP9A/CADPS/CPLX1/RAB3C/CDK5/LGI3	21
male-biased	GO:0034762	regulation of transmembrane transport	36/502	392/13370	6.71929835389374e-07	8.34726074617252e-05	7.86040695891961e-05	GJC2/RGS7/RGS4/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/CNIH2/THY1/SLC38A1/ISCU/FGF14/GNB5/GRIN2A/PDPK1/PRKCB/JPH3/DLG4/NETO1/CBARP/RTN2/SCN1B/CALM3/CACNB4/SLC8A1/PPP3R1/BIN1/KCNJ4/FGF12/KCNAB1/KCNIP4/KCNH2/TCAF1/PRKAG2/WNK2	36
male-biased	GO:0097120	receptor localization to synapse	12/502	55/13370	6.926122930137e-07	8.34726074617252e-05	7.86040695891961e-05	PRKCZ/HRAS/NPTN/NETO2/ARHGAP44/DLG4/NETO1/C1QL2/SNAP25/LHFPL4/NSG1/CPLX1	12
male-biased	GO:1903530	regulation of secretion by cell	41/502	485/13370	9.93572040201274e-07	0.000115467264957677	0.000108732639437064	CHRNB2/DVL1/GPR158/SNCG/PPP3CB/SYT12/SERGEF/C2CD2L/BRSK2/DNM1L/SYT1/TUNAR/RAB15/SV2B/SCG5/PDPK1/PRKCB/NSF/SYT4/CBARP/RAB3A/POMC/CACNB4/PREPL/KCNB1/RIMS4/NNAT/ATP9A/SNAP25/RHBDD3/OXTR/CD200/CADPS/ADCY5/ADRA2C/CPLX1/SNCAIP/RAB3C/ACHE/CDK5/LGI3	41
male-biased	GO:0046928	regulation of neurotransmitter secretion	13/502	69/13370	1.42199726754058e-06	0.00015955790029576	0.000150251689503108	DVL1/GPR158/SNCG/SYT1/SV2B/PRKCB/SYT4/RAB3A/CACNB4/PREPL/RIMS4/CPLX1/SNCAIP	13
male-biased	GO:0051588	regulation of neurotransmitter transport	14/502	84/13370	2.61900310228227e-06	0.000284074536494217	0.000267505895815568	DVL1/GPR158/SNCG/SYT1/SV2B/SYNGR3/PRKCB/SYT4/RAB3A/CACNB4/PREPL/RIMS4/CPLX1/SNCAIP	14
male-biased	GO:0048168	regulation of neuronal synaptic plasticity	11/502	52/13370	2.80125756770878e-06	0.000294041681462077	0.000276891707286936	NCDN/HRAS/NPTN/GRIN2A/JPH3/NOG/DLG4/NETO1/SYT4/RAB3A/SYNGR1	11
male-biased	GO:2000300	regulation of synaptic vesicle exocytosis	9/502	34/13370	3.12888798710295e-06	0.000318168797188532	0.000299611609554497	DVL1/SYT1/SV2B/PRKCB/SYT4/RAB3A/CACNB4/PREPL/RIMS4	9
male-biased	GO:0023061	signal release	36/502	420/13370	3.38381554854197e-06	0.00033366472105926	0.000314203734028889	CHRNB2/DVL1/SV2A/GPR158/SNCG/PPP3CB/SYT12/C2CD2L/BRSK2/SYT1/TUNAR/SV2B/SCG5/PRKCB/SYT4/LIN7B/RAB3A/BRSK1/POMC/CACNB4/PREPL/KCNB1/RIMS4/NNAT/SNPH/DNAJC5/NAPB/SNAP25/OXTR/CADPS/ADCY5/ADRA2C/CPLX1/SNCAIP/GRM4/CDK5	36
male-biased	GO:0017156	calcium-ion regulated exocytosis	11/502	57/13370	7.22011641660062e-06	0.000652320812483226	0.000614274216393967	PPP3CB/SYT12/SYT1/SYT4/CBARP/RAB3A/KCNB1/RIMS4/SNAP25/CADPS/CDK5	11
male-biased	GO:1903305	regulation of regulated secretory pathway	15/502	104/13370	7.40591192214741e-06	0.000652320812483226	0.000614274216393967	DVL1/SYT12/SYT1/RAB15/SV2B/PDPK1/PRKCB/SYT4/CBARP/RAB3A/CACNB4/PREPL/KCNB1/RIMS4/CDK5	15
male-biased	GO:0099633	protein localization to postsynaptic specialization membrane	7/502	21/13370	7.41729258201578e-06	0.000652320812483226	0.000614274216393967	PRKCZ/HRAS/NETO2/DLG4/NETO1/C1QL2/LHFPL4	7
male-biased	GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	7/502	21/13370	7.41729258201578e-06	0.000652320812483226	0.000614274216393967	PRKCZ/HRAS/NETO2/DLG4/NETO1/C1QL2/LHFPL4	7
male-biased	GO:0060627	regulation of vesicle-mediated transport	36/502	444/13370	1.17547981199465e-05	0.00100658192321858	0.000947873056154135	DVL1/DNAJC6/PPP3CB/CALY/SYT12/SYT1/RAB15/SV2B/PDPK1/NECAB2/PRKCB/NDRG4/ARHGAP44/CDK5R1/NSF/DLG4/SYT4/CBARP/AP2S1/RAB3A/LRRTM1/CACNB4/PPP3R1/BIN1/PREPL/KCNB1/RIMS4/DNAJC5/ATP9A/CADPS/CPLX1/RAB3C/CDK5/PRKAR1B/LGI3/ABCA2	36
male-biased	GO:0086001	cardiac muscle cell action potential	12/502	72/13370	1.35720766714173e-05	0.00113239839714851	0.00106635128719287	KCND3/ATP1B1/ANK3/KCNIP2/SCN8A/SCN1B/CALM3/SLC8A1/SLC4A3/BIN1/FGF12/KCNH2	12
male-biased	GO:1902683	regulation of receptor localization to synapse	6/502	16/13370	1.57913935423665e-05	0.00128462986467151	0.00120970385794287	PRKCZ/HRAS/NPTN/NETO2/ARHGAP44/CPLX1	6
male-biased	GO:1990778	protein localization to cell periphery	28/502	311/13370	1.71996261998391e-05	0.00136506301595796	0.00128544574756693	PRKCZ/ATP1B1/GPR158/ANK3/HRAS/LRP6/NETO2/GRIN2A/RAB40C/PDPK1/ARHGAP44/NSF/DLG4/NETO1/LIN7B/RAB3A/C1QL2/PREPL/KCNB1/SNAP25/LHFPL4/KCNIP4/NSG1/CPLX1/RAB3C/CDK5/GNAI1/ABCA2	28
male-biased	GO:0099173	postsynapse organization	19/502	170/13370	2.114816352705e-05	0.00163847914564335	0.00154291488790082	DVL1/ZNF365/INA/LRFN4/ITPKA/ARHGAP44/CNTNAP1/CDK5R1/DLG4/LRFN1/LRRC4B/C1QL2/LRRTM1/NEFH/LHFPL4/GLRB/LRRC4/CDK5/FRRS1L	19
male-biased	GO:1902473	regulation of protein localization to synapse	6/502	17/13370	2.36334637471879e-05	0.00178844862868255	0.00168413740435897	PRKCZ/DVL1/HRAS/CLSTN3/NETO2/ARHGAP44	6
male-biased	GO:1904063	negative regulation of cation transmembrane transport	11/502	65/13370	2.67022653360607e-05	0.00197475389553504	0.00185957642089169	RGS4/PPP3CB/ANK3/ISCU/GNB5/CBARP/CALM3/PPP3R1/BIN1/KCNAB1/KCNH2	11
male-biased	GO:0050806	positive regulation of synaptic transmission	17/502	145/13370	3.08056335000474e-05	0.00219117179987482	0.00206337175603649	PRKCZ/GPR158/SYT12/CLSTN3/SYT1/NPTN/GRIN2A/NOG/DLG4/LRRTM1/RIMS4/SNAP25/OXTR/NSG1/RGS14/PRKAR1B/CALB1	17
male-biased	GO:1901379	regulation of potassium ion transmembrane transport	11/502	66/13370	3.09753850013035e-05	0.00219117179987482	0.00206337175603649	RGS7/RGS4/ATP1B1/ANK3/KCNIP2/KCNC1/NETO1/BIN1/KCNAB1/KCNIP4/KCNH2	11
male-biased	GO:0034767	positive regulation of monoatomic ion transmembrane transport	15/502	120/13370	4.23203158827443e-05	0.00293000655069043	0.00275911398733861	GJC2/RGS7/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/THY1/PDPK1/SCN1B/CALM3/PPP3R1/KCNH2/TCAF1/WNK2	15
male-biased	GO:0032253	dense core granule localization	6/502	19/13370	4.85913261330983e-05	0.00329408698410629	0.00310195943801424	KIF1C/SYT4/RAB3A/MAP2/SNAP25/CADPS	6
male-biased	GO:2001257	regulation of cation channel activity	12/502	83/13370	5.88303158884757e-05	0.00390681322247143	0.00367894843289695	ANK3/KCNIP2/FGF14/GNB5/JPH3/NETO1/CBARP/SCN1B/CALM3/CACNB4/FGF12/KCNAB1	12
male-biased	GO:1904064	positive regulation of cation transmembrane transport	14/502	110/13370	6.2063201512617e-05	0.00396808589883407	0.00373664738184776	GJC2/RGS7/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/THY1/PDPK1/SCN1B/CALM3/PPP3R1/KCNH2/WNK2	14
male-biased	GO:0060078	regulation of postsynaptic membrane potential	15/502	124/13370	6.2191881020448e-05	0.00396808589883407	0.00373664738184776	CHRNB2/RGS4/PRKCZ/DVL1/KCNA1/GRIN2A/DLG4/NETO1/GLRB/GLRA1/GABRA1/GABRB2/GABRG2/CDK5/PRKAR1B	15
male-biased	GO:0034766	negative regulation of monoatomic ion transmembrane transport	11/502	72/13370	7.11408259048775e-05	0.0044517739902783	0.0041921243767024	RGS4/PPP3CB/ANK3/ISCU/GNB5/CBARP/CALM3/PPP3R1/BIN1/KCNAB1/KCNH2	11
male-biased	GO:2000463	positive regulation of excitatory postsynaptic potential	7/502	29/13370	7.66672512501032e-05	0.00470707991637426	0.00443253959064648	RGS4/PRKCZ/DVL1/GRIN2A/DLG4/NETO1/PRKAR1B	7
male-biased	GO:0050433	regulation of catecholamine secretion	9/502	50/13370	8.75502343817499e-05	0.00527571227181878	0.00496800647729579	CHRNB2/SNCG/SYT12/SYT1/PRKCB/SYT4/KCNB1/OXTR/ADRA2C	9
male-biased	GO:0051952	regulation of amine transport	12/502	87/13370	9.40410455883597e-05	0.00556381022444586	0.00523930112359263	CHRNB2/RGS4/SV2A/SNCG/SYT12/SLC38A1/SYT1/PRKCB/SYT4/KCNB1/OXTR/ADRA2C	12
male-biased	GO:0010959	regulation of metal ion transport	27/502	325/13370	9.7384441018314e-05	0.00565873162631417	0.00532868623692316	GJC2/RGS7/RGS4/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/THY1/ISCU/FGF14/GNB5/PDPK1/JPH3/NETO1/CBARP/SCN1B/CALM3/CACNB4/SLC8A1/PPP3R1/BIN1/FGF12/KCNAB1/KCNIP4/KCNH2/WNK2	27
male-biased	GO:0032252	secretory granule localization	6/502	22/13370	0.000121383174126857	0.00692948857208411	0.00652532631363402	KIF1C/SYT4/RAB3A/MAP2/SNAP25/CADPS	6
male-biased	GO:0043269	regulation of monoatomic ion transport	30/502	387/13370	0.000141551984583343	0.00794155444541719	0.00747836346864084	GJC2/RGS7/RGS4/ATP1B1/PPP3CB/ANK3/KCNIP2/KCNC1/THY1/ISCU/FGF14/GNB5/GRIN2A/PDPK1/JPH3/NETO1/CBARP/SCN1B/CALM3/CACNB4/SLC8A1/PPP3R1/BIN1/KCNJ4/FGF12/KCNAB1/KCNIP4/KCNH2/TCAF1/WNK2	30
male-biased	GO:0050432	catecholamine secretion	9/502	54/13370	0.00016265379904186	0.0089707705437663	0.00844755056219186	CHRNB2/SNCG/SYT12/SYT1/PRKCB/SYT4/KCNB1/OXTR/ADRA2C	9
male-biased	GO:0008542	visual learning	8/502	44/13370	0.000200842057765836	0.0106247922971365	0.0100051015355884	CHRNB2/PDE1B/GRIN2A/NDRG4/NOG/NETO1/RGS14/CDK5	8
male-biased	GO:0007214	gamma-aminobutyric acid signaling pathway	6/502	24/13370	0.000205401266120472	0.0106247922971365	0.0100051015355884	GABRB3/CACNB4/GABRA1/GABRB2/GABRG2/PHF24	6
male-biased	GO:1904862	inhibitory synapse assembly	6/502	24/13370	0.000205401266120472	0.0106247922971365	0.0100051015355884	GABRB3/CBLN4/LHFPL4/GABRA1/GABRB2/GABRG2	6
