Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
male-biased	GO:0099634	postsynaptic specialization membrane	20/574	116/14492	2.61771800879177e-08	9.11838439729133e-07	7.92204134239614e-07	CHRNB2/PLPPR4/KCND3/LRFN4/SCN8A/CLSTN3/NETO2/GRIN2A/DLG4/NETO1/LRFN1/LIN7B/LRRC4B/LRRTM1/KCNB1/ATP2B2/PRR7/GABRB2/LRRC4/DLG3	20
male-biased	GO:0044304	main axon	15/574	66/14492	3.18998700333204e-08	1.02570351337907e-06	8.91129972590733e-07	GJC2/ANK3/KCNC1/THY1/KCNA1/SCN8A/CNTNAP1/DLG4/SCN1B/BIN1/MAP2/ROBO2/KCNAB1/KCNQ3/LGI3	15
male-biased	GO:0008076	voltage-gated potassium channel complex	16/574	79/14492	6.33415421859771e-08	1.89119747383846e-06	1.64307007926031e-06	KCND3/KCNIP2/KCNC1/KCNA1/DLG4/CALM3/KCNS3/KCNB1/SNAP25/KCNJ4/KCNAB1/KCNIP4/KCNQ5/KCNH2/KCNV1/KCNQ3	16
male-biased	GO:0034705	potassium channel complex	17/574	90/14492	7.27989523420207e-08	2.02866413859764e-06	1.7625009514384e-06	KCND3/KCNIP2/KCNK4/KCNC1/KCNA1/DLG4/CALM3/KCNS3/KCNB1/SNAP25/KCNJ4/KCNAB1/KCNIP4/KCNQ5/KCNH2/KCNV1/KCNQ3	17
male-biased	GO:0070382	exocytic vesicle	27/574	218/14492	1.47562651543138e-07	3.85507427156448e-06	3.34928386726202e-06	SV2A/SYT12/SVOP/DNM1L/SYT1/SV2B/GRIN2A/RAB40C/SYNGR3/DLG4/SYT4/CBARP/RAB3A/BRSK1/BIN1/LAMP5/DNAJC5/SNAP25/SYNGR1/SNCAIP/RAB3C/CLTB/DGKI/AMPH/ATP6V1H/LGI3/APBA1	27
male-biased	GO:0098982	GABA-ergic synapse	15/574	74/14492	1.61696072861499e-07	3.97582108565333e-06	3.45418855338806e-06	KCND3/SV2A/LRFN4/CLSTN3/LRRTM1/CBLN4/LHFPL4/ATP2B2/GLRB/GABRA1/GABRB2/GABRG2/CALB1/ATP2B3/ARHGEF9	15
male-biased	GO:0030672	synaptic vesicle membrane	19/574	122/14492	3.08671006391336e-07	6.79076214060939e-06	5.89980593933578e-06	SV2A/SYT12/SVOP/DNM1L/SYT1/SV2B/SYNGR3/SYT4/CBARP/RAB3A/BIN1/LAMP5/DNAJC5/SYNGR1/RAB3C/CLTB/DGKI/AMPH/ATP6V1H	19
male-biased	GO:0099501	exocytic vesicle membrane	19/574	122/14492	3.08671006391336e-07	6.79076214060939e-06	5.89980593933578e-06	SV2A/SYT12/SVOP/DNM1L/SYT1/SV2B/SYNGR3/SYT4/CBARP/RAB3A/BIN1/LAMP5/DNAJC5/SYNGR1/RAB3C/CLTB/DGKI/AMPH/ATP6V1H	19
male-biased	GO:0150034	distal axon	29/574	259/14492	4.51375382885105e-07	9.4337455022987e-06	8.19602668922954e-06	DVL1/ACAP3/SNCG/KCNC1/BRSK2/THY1/FEZ1/KCNA1/KATNB1/PRKCB/CDK5R1/CBARP/RAB3A/ATCAY/BRSK1/LRRTM1/SLC8A1/BIN1/MAP2/LAMP5/SNAP25/CPLX1/PCDHGB1/KCNQ5/CDK5/LMTK2/ORAI2/CALB1/L1CAM	29
male-biased	GO:0034703	cation channel complex	23/574	178/14492	5.81332060160024e-07	1.157127624509e-05	1.00531108147974e-05	KCND3/KCNIP2/KCNK4/KCNC1/KCNA1/SCN8A/HSPA2/CACNA1H/DLG4/SCN1B/CALM3/KCNS3/CACNB4/UNC80/KCNB1/SNAP25/KCNJ4/KCNAB1/KCNIP4/KCNQ5/KCNH2/KCNV1/KCNQ3	23
male-biased	GO:0043025	neuronal cell body	41/574	456/14492	8.36026540473834e-07	1.58845042690028e-05	1.38004381083001e-05	GJC2/RGS8/KCND3/PRKCZ/DVL1/SV2A/RAP1GAP/NCDN/ATOH7/SNCG/KCNC1/THY1/FEZ1/ASCL1/KCNA1/LRP6/SLC38A1/PDE1B/ENO2/NDN/KATNB1/MAP2K4/CDK5R1/SYT4/SCN1B/SLC8A1/MAP2/KCNB1/SLC12A5/SNAP25/CD200/ATP2B2/KCNIP4/CPLX1/UCHL1/GLRA1/SNCAIP/CDK5/LMTK2/CALB1/L1CAM	41
male-biased	GO:0042734	presynaptic membrane	20/574	156/14492	3.56140061652251e-06	6.472458511767e-05	5.62326413135134e-05	CHRNB2/DNAJC6/GPR158/KCNC1/KCNA1/SCN8A/SYT1/NPTN/GRIN2A/LRRC4B/ADAM23/RIMS4/SNAP25/ATP2B2/CDH9/SNCAIP/CLTB/KCNQ5/APBA1/ATP2B3	20
male-biased	GO:0098839	postsynaptic density membrane	15/574	97/14492	5.91288705187111e-06	0.000102982782820089	8.94713172322602e-05	PLPPR4/LRFN4/SCN8A/CLSTN3/NETO2/GRIN2A/DLG4/NETO1/LRFN1/LIN7B/LRRC4B/ATP2B2/PRR7/LRRC4/DLG3	15
male-biased	GO:0032590	dendrite membrane	9/574	40/14492	2.05033599737705e-05	0.000342816178761442	0.000297838281724244	KCNC1/THY1/SLC9A5/LAMP5/KCNB1/SLC12A5/ATP2B2/GABRA1/GABRG2	9
male-biased	GO:0060076	excitatory synapse	11/574	63/14492	3.23558970210124e-05	0.00052018326749166	0.000451934594018189	SCN8A/SYT1/DLG4/NETO1/C1QL2/LRRTM1/PPP3R1/ATP2B2/LRRC4/PLXNA4/ATP2B3	11
male-biased	GO:0044305	calyx of Held	6/574	19/14492	6.56205419355764e-05	0.0010159032047804	0.000882615476326466	KCNC1/KCNA1/PRKCB/CPLX1/KCNQ5/CALB1	6
male-biased	GO:0030427	site of polarized growth	18/574	161/14492	6.97720975214737e-05	0.00101837182031584	0.000884760206519684	DVL1/ACAP3/THY1/FEZ1/FRY/KATNB1/CDK5R1/CBARP/ATCAY/LRRTM1/MAP2/LAMP5/SNAP25/PCDHGB1/CDK5/LMTK2/ORAI2/L1CAM	18
male-biased	GO:0032589	neuron projection membrane	10/574	57/14492	7.06525904046878e-05	0.00101837182031584	0.000884760206519684	KCNC1/THY1/SLC9A5/LAMP5/KCNB1/SLC12A5/ROBO2/ATP2B2/GABRA1/GABRG2	10
male-biased	GO:0031594	neuromuscular junction	11/574	71/14492	0.000101029416816898	0.00140077781793167	0.00121699407500988	SV2A/ANK3/FCHSD2/SYNGR3/CDK5R1/DLG4/DNAJC5/SYNGR1/ACHE/CDK5/DLG3	11
male-biased	GO:0043197	dendritic spine	18/574	166/14492	0.00010388543625809	0.00140077781793167	0.00121699407500988	KCND3/DVL1/FBXO2/CNIH2/ANKS1B/ITPKA/SLC9A5/GRIN2A/ARHGAP44/CDK5R1/DLG4/ATP2B2/RGS14/DGKI/LRRC4/CALB1/APBA1/FRMPD4	18
male-biased	GO:0044309	neuron spine	18/574	168/14492	0.000121192475736722	0.00155353743314005	0.00134971144405268	KCND3/DVL1/FBXO2/CNIH2/ANKS1B/ITPKA/SLC9A5/GRIN2A/ARHGAP44/CDK5R1/DLG4/ATP2B2/RGS14/DGKI/LRRC4/CALB1/APBA1/FRMPD4	18
male-biased	GO:0043194	axon initial segment	6/574	21/14492	0.000122647692090004	0.00155353743314005	0.00134971144405268	ANK3/KCNA1/SCN8A/BIN1/MAP2/KCNQ3	6
male-biased	GO:0030426	growth cone	17/574	156/14492	0.000151024132798816	0.00185670845617368	0.00161310606240222	DVL1/ACAP3/THY1/FEZ1/KATNB1/CDK5R1/CBARP/ATCAY/LRRTM1/MAP2/LAMP5/SNAP25/PCDHGB1/CDK5/LMTK2/ORAI2/L1CAM	17
male-biased	GO:0030658	transport vesicle membrane	21/574	221/14492	0.000190662887385749	0.00227705962649266	0.00197830665107018	SV2A/SYT12/CNIH2/SVOP/DNM1L/SYT1/SV2B/SYNGR3/SYT4/CBARP/RAB3A/BIN1/LAMP5/DNAJC5/SYNGR1/RAB3C/CLTB/DGKI/AMPH/AP1S1/ATP6V1H	21
male-biased	GO:0033268	node of Ranvier	5/574	15/14492	0.000206668547339598	0.002399651466332	0.00208481429333805	ANK3/SCN8A/SCN1B/BIN1/KCNQ3	5
male-biased	GO:0048786	presynaptic active zone	10/574	72/14492	0.00051534767004446	0.00582203583996174	0.00505817770029413	SV2A/SCN8A/ARHGAP44/CNTNAP1/RAB3A/BRSK1/RIMS4/SNAP25/ATP2B2/APBA1	10
male-biased	GO:0043204	perikaryon	15/574	143/14492	0.000547603617472953	0.00602363979220248	0.00523333097030939	GJC2/RGS8/NCDN/ATOH7/KCNA1/ENO2/NDN/MAP2K4/CDK5R1/SCN1B/KCNB1/SLC12A5/CPLX1/GLRA1/CDK5	15
male-biased	GO:0098685	Schaffer collateral - CA1 synapse	11/574	88/14492	0.0006886328166352	0.00738073121419266	0.00641237035733182	PRKCZ/DVL1/INA/NETO1/PPP3R1/NEFH/CPLX1/MAPK9/LRRC4/PRKAR1B/APBA1	11
male-biased	GO:0019897	extrinsic component of plasma membrane	11/574	92/14492	0.00100322197321356	0.0102559552974369	0.00891036156538842	DNAJC6/FBXO2/GNG3/GNB5/CARMIL2/DLG4/CDH7/GNAL/SNAP25/CDH9/GNAI1	11
male-biased	GO:0044306	neuron projection terminus	13/574	121/14492	0.00100596690716487	0.0102559552974369	0.00891036156538842	SNCG/KCNC1/KCNA1/SYT1/PRKCB/DLG4/RAB3A/SLC8A1/BIN1/CPLX1/UCHL1/KCNQ5/CALB1	13
male-biased	GO:0030133	transport vesicle	29/574	396/14492	0.00110872187163459	0.0110344224367443	0.00958669287503594	SV2A/SYT12/CNIH2/SVOP/DNM1L/SYT1/SV2B/GRIN2A/RAB40C/SYNGR3/DLG4/SYT4/CBARP/RAB3A/BRSK1/BIN1/LAMP5/DNAJC5/SNAP25/SYNGR1/SNCAIP/RAB3C/CLTB/DGKI/AMPH/AP1S1/ATP6V1H/LGI3/APBA1	29
male-biased	GO:0034707	chloride channel complex	7/574	47/14492	0.00233849410647855	0.0227323380583263	0.0197498278270526	BEST4/GABRB3/GLRB/GLRA1/GABRA1/GABRB2/GABRG2	7
male-biased	GO:0030315	T-tubule	7/574	49/14492	0.00298394590691611	0.0281431267366904	0.0244507144904512	ATP1B1/PPP3CB/ANK3/RTN2/SCN1B/SLC8A1/BIN1	7
male-biased	GO:1902711	GABA-A receptor complex	4/574	16/14492	0.00302976244772983	0.0281431267366904	0.0244507144904512	GABRB3/GABRA1/GABRB2/GABRG2	4
male-biased	GO:0032809	neuronal cell body membrane	5/574	27/14492	0.00374930528908535	0.0340697741486451	0.0295997785980422	RGS8/KCNC1/THY1/KCNB1/ATP2B2	5
male-biased	GO:1902710	GABA receptor complex	4/574	18/14492	0.00478363913172022	0.0419761580280248	0.0364688353554987	GABRB3/GABRA1/GABRB2/GABRG2	4
male-biased	GO:0019898	extrinsic component of membrane	14/574	161/14492	0.00482022867307462	0.0419761580280248	0.0364688353554987	DNAJC6/FBXO2/GNG3/GNB5/CARMIL2/WDR45B/DLG4/CDH7/GNAL/BIN1/SNAP25/CDH9/GNAI1/ATP6V1H	14
male-biased	GO:0044298	cell body membrane	5/574	29/14492	0.00516788801420205	0.0434174354747913	0.0377210154590858	RGS8/KCNC1/THY1/KCNB1/ATP2B2	5
male-biased	GO:0098686	hippocampal mossy fiber to CA3 synapse	6/574	41/14492	0.00519347314291761	0.0434174354747913	0.0377210154590858	SYT12/SYT1/C1QL2/PPP3R1/PRKAR1B/CALB1	6
male-biased	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	6/574	42/14492	0.00586078136239557	0.0472034446618863	0.0410102956644442	GNG3/GNB5/CARMIL2/DLG4/GNAL/GNAI1	6
male-biased	GO:0098688	parallel fiber to Purkinje cell synapse	4/574	19/14492	0.00587219885745954	0.0472034446618863	0.0410102956644442	SCN8A/PPP3R1/ATP2B2/ATP2B3	4
male-biased	GO:0009898	cytoplasmic side of plasma membrane	13/574	149/14492	0.00629715406839874	0.0496643471809561	0.0431483247983627	RGS8/PTPN20/GNG3/C2CD2L/PRMT8/GNB5/CARMIL2/DLG4/GNAL/AP2S1/CACNB4/KCNAB1/GNAI1	13
up-regulated	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	15/2400	32/14492	6.19695779548542e-05	0.0337734199853956	0.030136784226466	WDR77/DCAF8/DDB1/CUL4A/DCAF11/DCAF5/DET1/DCAF7/DDA1/TRPC4AP/CRBN/DCAF1/ERCC8/DCAF12/CUL4B	15
down-regulated	GO:0097060	synaptic membrane	121/1599	369/14492	5.27222074583933e-30	2.72046590485309e-27	2.21433271325252e-27	TMEM240/GABRD/OPRD1/DNAJC6/LRRC7/PLPPR4/KCNA3/KCND3/CHRNB2/DNM3/KCNK1/CHRM3/GPR158/GAD2/KCNC1/CHRM4/SYT7/CHRM1/SHANK2/DLG2/GRM5/CRYAB/KCNA1/CLSTN3/GRIN2B/PTPRO/CNTN1/SLC4A8/SCN8A/SLC16A7/GRIP1/SYT1/ATP2B1/PCDH8/PCDH17/NRXN3/GABRB3/GABRA5/GABRG3/NPTN/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/CDH8/SLC9A5/DLG4/CACNG5/GRIN3B/PTPRS/SLC1A6/UNC13A/LIN7B/KCNC3/PRKCG/CACNG8/LRRTM1/KCNJ3/SCN2A/ADAM23/SNAP25/FLRT3/RIMS4/KCNB1/SYNJ1/KCNJ4/GRM7/LHFPL4/ATP2B2/CLSTN2/SLITRK3/NSG1/KCTD8/GABRG1/GABRB1/GRID2/GLRB/GRIA2/GPM6A/SLC6A3/CDH9/RGS7BP/LRRTM2/GABRB2/GABRA6/GABRA1/GABRG2/TENM2/DRD1/PRRT1/KCNQ5/SNAP91/CNR1/GRIK2/GRM1/GRID2IP/DGKB/NRCAM/KCND2/DGKI/CNTNAP2/HTR5A/PNOC/ANK1/CLTA/APBA1/STXBP1/DNM1/GRIN1/NLGN4X/GLRA2/SYAP1/CNKSR2/ATP6AP2/GRIPAP1/SYP/DLG3/GRIA3/GABRA3/ATP2B3	121
down-regulated	GO:0099572	postsynaptic specialization	103/1599	327/14492	4.1115689723585e-24	1.06078479486849e-21	8.63429484195285e-22	PRKCZ/CAMK2N1/SH2D5/OPRD1/DNAJC6/LRRC7/PLPPR4/KCND3/ATP1A1/CHRNB2/RUSC1/DNM3/NEURL1/GNG3/CHRM1/SHANK2/DLG2/GRM5/RPS25/CLSTN3/GRIN2B/PTPRO/SCN8A/SLC16A7/GRIP1/RPL6/CABP1/RTN1/AKAP5/SIPA1L1/GABRA5/PAK6/NPTN/PDPK1/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/DLG4/ARHGAP44/RNF112/CDK5R1/NSF/CACNG5/DLGAP1/GRIN3B/PTPRS/HOMER3/SLC8A2/LIN7B/PRKCG/CACNG8/DTNB/SLC8A1/RTN4/ADD2/LRRTM1/INPP4A/LZTS3/FLRT3/KCNB1/NEFH/ITPR1/LHFPL4/ATP2B2/SYN2/RPL14/BSN/CLSTN2/SLITRK3/GABRB1/GRID2/GLRB/GRIA2/RGS7BP/PJA2/LRRTM2/CAMK2A/GABRB2/CAP2/PRRT1/GRIK2/GRM1/GRID2IP/PCLO/NRCAM/KCND2/DGKI/CDK5/HTR5A/DLGAP2/PSD3/DMTN/GRIN1/NLGN4X/CNKSR2/SYN1/ARHGEF9/DLG3/DRP2/PAK3/GRIA3	103
down-regulated	GO:0098984	neuron to neuron synapse	105/1599	347/14492	4.97550687226861e-23	8.55787182030202e-21	6.96570962117606e-21	PRKCZ/CAMK2N1/SH2D5/OPRD1/DNAJC6/LRRC7/PLPPR4/ATP1A1/RUSC1/DNM3/C1QL3/NEURL1/SYT7/GNG3/CHRM1/SHANK2/DLG2/GRM5/RPS25/CLSTN3/GRIN2B/PTPRO/SLC4A8/SCN8A/SLC16A7/GRIP1/SYT1/RPL6/CABP1/RTN1/AKAP5/SIPA1L1/PAK6/NPTN/PDPK1/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/DLG4/ATP1B2/ARHGAP44/RNF112/CDK5R1/NSF/CACNG5/DLGAP1/GRIN3B/PTPRS/HOMER3/ATP1A3/SLC8A2/LIN7B/PRKCG/CACNG8/DTNB/SLC8A1/RTN4/PPP3R1/ADD2/INPP4A/LZTS3/FLRT3/NEFH/YWHAH/ITPR1/GRM7/ATP2B2/SYN2/RPL14/BSN/CLSTN2/SLITRK3/GRID2/GRIA2/RGS7BP/PJA2/LRRTM2/CAMK2A/CAP2/PRRT1/GRIK2/GRM1/GRID2IP/PCLO/NRCAM/PLXNA4/DGKI/CDK5/DLGAP2/PSD3/DMTN/PENK/CALB1/MAL2/GRIN1/NLGN4X/CNKSR2/SYN1/ARHGEF9/DLG3/DRP2/PAK3/GRIA3	105
down-regulated	GO:0045211	postsynaptic membrane	86/1599	255/14492	1.59228093940413e-22	2.05404241183133e-20	1.67189498637434e-20	GABRD/OPRD1/LRRC7/PLPPR4/KCNA3/KCND3/CHRNB2/DNM3/CHRM3/GPR158/KCNC1/CHRM4/CHRM1/SHANK2/DLG2/GRM5/KCNA1/CLSTN3/GRIN2B/PTPRO/CNTN1/SCN8A/SLC16A7/GRIP1/PCDH8/PCDH17/GABRB3/GABRA5/GABRG3/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/SLC9A5/DLG4/CACNG5/GRIN3B/PTPRS/LIN7B/KCNC3/CACNG8/LRRTM1/FLRT3/KCNB1/KCNJ4/GRM7/LHFPL4/ATP2B2/CLSTN2/SLITRK3/NSG1/KCTD8/GABRG1/GABRB1/GRID2/GLRB/GRIA2/SLC6A3/CDH9/RGS7BP/LRRTM2/GABRB2/GABRA6/GABRA1/GABRG2/TENM2/DRD1/PRRT1/GRIK2/GRM1/GRID2IP/DGKB/NRCAM/KCND2/HTR5A/ANK1/GRIN1/NLGN4X/GLRA2/SYAP1/CNKSR2/ATP6AP2/DLG3/GRIA3/GABRA3	86
down-regulated	GO:1902495	transmembrane transporter complex	109/1599	382/14492	1.25990245316588e-21	1.30021933166719e-19	1.05831806065934e-19	GABRD/KCNAB2/UQCRH/KCNA3/KCND3/ATP1A1/CHRNB2/CACNA1E/KCNK2/KCNK1/RYR2/KCNIP2/ABCC8/KCNC1/NDUFC2/DLG2/SCN2B/KCNA1/GRIN2B/CACNB3/SCN8A/BEST3/TRPC4/ATP6V1D/CALM1/NDUFB1/GABRB3/GABRA5/GABRG3/CACNA1H/PKD1/ATP6V0C/GRIN2A/SHISA9/NDUFAB1/CACNG3/DLG4/ATP1B2/KCNAB3/KCNH6/CACNG5/NDUFV2/GRIN3B/NDUFA11/NDUFA13/SCN1B/ATP1A3/CALM3/KCNC3/CACNG8/NDUFA3/KCNG3/CALM2/CACNB4/KCNJ3/SCN3A/SCN2A/SCN1A/SUMO1/UNC80/SNAP25/KCNS1/KCNB1/KCNQ2/KCNJ4/CACNA1I/CACNA1D/CACNA2D3/ATP6V1A/NDUFB4/KCNAB1/KCNMB2/NDUFB5/CLCN2/KCNIP4/GABRG1/GABRB1/GRID2/NDUFC1/GLRB/GRIA2/UQCRQ/GABRB2/GABRA6/GABRA1/GABRG2/KCNQ5/GRIK2/PLN/CACNA2D1/KCND2/NDUFA5/ATP6V1F/NDUFB2/CNTNAP2/ATP6V1H/KCNB2/UQCRB/KCNS2/KCNQ3/NDUFB6/GRIN1/CACNA1B/GLRA2/NDUFB11/DLG3/NDUFA1/GRIA3/GABRA3	109
down-regulated	GO:0032279	asymmetric synapse	96/1599	318/14492	4.60551736587658e-21	3.96074493465386e-19	3.22386215611361e-19	PRKCZ/CAMK2N1/SH2D5/OPRD1/DNAJC6/LRRC7/PLPPR4/ATP1A1/RUSC1/DNM3/NEURL1/GNG3/CHRM1/SHANK2/DLG2/GRM5/RPS25/CLSTN3/GRIN2B/PTPRO/SLC4A8/SCN8A/SLC16A7/GRIP1/RPL6/CABP1/RTN1/AKAP5/SIPA1L1/PAK6/NPTN/PDPK1/GRIN2A/SHISA9/CACNG3/PRRT2/NETO2/DLG4/ARHGAP44/RNF112/CDK5R1/NSF/CACNG5/DLGAP1/GRIN3B/PTPRS/HOMER3/SLC8A2/LIN7B/PRKCG/CACNG8/DTNB/SLC8A1/RTN4/ADD2/INPP4A/LZTS3/FLRT3/NEFH/YWHAH/ITPR1/GRM7/ATP2B2/SYN2/RPL14/BSN/CLSTN2/SLITRK3/GRID2/GRIA2/RGS7BP/PJA2/LRRTM2/CAMK2A/CAP2/PRRT1/GRIK2/GRM1/GRID2IP/PCLO/NRCAM/PLXNA4/DGKI/CDK5/DLGAP2/PSD3/DMTN/GRIN1/NLGN4X/CNKSR2/SYN1/ARHGEF9/DLG3/DRP2/PAK3/GRIA3	96
